,"Object_Type","Combat_Role","Mass","Moment_Of_Inertia","Maneuver_Yaw","Maneuver_Pitch","Maneuver_Roll","Yaw_Governor","Pitch_Governor","Roll_Governor","Afterburner_Accel","Forward_Accel","Retro_Accel","Left_Accel","Right_Accel","Top_Accel","Bottom_Accel","Default_Speed_Governor","Afterburner_Speed_Governor","Afterburner_Type","Afterburner_Usage_Cost","Fuel_Capacity","Hull","Armor_Front_Top_Right","Armor_Front_Top_Left","Armor_Front_Bottom_Right","Armor_Front_Bottom_Left","Armor_Back_Top_Right","Armor_Back_Top_Left","Armor_Back_Bottom_Right","Armor_Back_Bottom_Left","Shield_Front_Top_Right","Shield_Back_Top_Left","Shield_Front_Bottom_Right","Shield_Front_Bottom_Left","Shield_Back_Top_Right","Shield_Front_Top_Left","Shield_Back_Bottom_Right","Shield_Back_Bottom_Left","Shield_Recharge","Shield_Leak","Shield_Efficiency","Reactor_Recharge","Primary_Capacitor","Warp_Capacitor","Jump_Drive_Present","Jump_Drive_Delay","Outsystem_Jump_Cost","Warp_Usage_Cost","Spec_Interdiction","ITTS","Radar_Color","Radar_Range","Tracking_Cone","Max_Cone","Lock_Cone","ECM_Rating","ECM_Resist","Ecm_Drain","Can_Cloak","Cloak_Min","Cloak_Rate","Cloak_Energy","Cloak_Glass","Repair_Droid","Activation_Accel","Activation_Speed","Hold_Volume","Upgrade_Storage_Volume","Upgrades","Prohibited_Upgrades","Sub_Units","Mounts","Dock","Cargo_Import","Cargo","Collide_Subunits","Tractorability"
"Llama.begin","Vessel","SHUTTLE",250,250,5000,5000,5000,20,20,20,17000,17000,15000,4000,4000,4000,4000,300,320,1,4,25,500,100,100,100,100,100,100,100,100,150,150,150,150,,,,,8,0,,30,200,325,"FALSE",1,200,120,,"FALSE","FALSE",300000000,4,180,25,0,0,0,,,,,0,0,,,2000,360,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{laser;;15;Light;1.01200;-6.80000e-2;3.40800;;;;;;;;;1;1}{laser;;15;Light;-0.964000;-6.80000e-2;3.40800;;;;;;;;;1;1}{laser;;3;Light;0.380000;0.176000;1.07600;;;;;;;;;1;1}{laser;;3;Light;-0.336000;0.176000;1.07600;;;;;;;;;1;1}{Dumbfire;48;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}{;;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}",,,"{skyscope1;upgrades/Sensors/Common;200;1;0.01;1;1;1;@upgrades/skyscope_alpha.png@Refurbished Part;0}{capacitor02;upgrades/Capacitors/Standard;200;1;4;4;1;1;@upgrades/capacitor.png@Refurbished Part;0}{reactor02;upgrades/Reactors/Standard;200;1;2;3.5;1;1;@upgrades/reactor.png@Refurbished Part;0}{add_spec_capacitor01;upgrades/SPEC_Capacitors;200;1;5;4;1;1;@upgrades/reactor_capacitance.png@Refurbished Part;0}{quadshield02;upgrades/Shield_Systems/Standard_Quad_Shields;200;1;2;8;1;1;@upgrades/shield.png@Refurbished Part;0}{armor02;upgrades/Armor;200;1;20;0;1;1;@cargo/plasteel.png@Refurbished Part;0}",,
"Llama.blank","Vessel","SHUTTLE",216,216,5000,5000,5000,20,20,20,17000,17000,15000,4000,4000,4000,4000,300,320,1,4,25,500,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,25,"FALSE",1,300,120,,"FALSE","FALSE",100000,0,0,0,0,0,0,,,,,0,0,,,2000,360,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{;;;Light;1.01200;-6.80000e-2;3.40800;;;;;;;;;1;1}{;;;Light;-0.964000;-6.80000e-2;3.40800;;;;;;;;;1;1}{;;;Light;0.380000;0.176000;1.07600;;;;;;;;;1;1}{;;;Light;-0.336000;0.176000;1.07600;;;;;;;;;1;1}{;0;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}{;0;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}",,,,,"pPiI"
"Plowshare","Vessel","SHUTTLE",800,800,5000,5000,5000,12,12,12,27000,19000,14000,10000,10000,10000,10000,300,320,1,4,44.17,900,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,325,"TRUE",1,300,120,,"FALSE","FALSE",300000000,4,180,25,0,0,0,,,,,0,0,,,10000,600,"{armor06;;}{quadshield08;;}{add_spec_capacitor02;;}{capacitor06;;}{reactor07;;}{jump_drive;;}{hawkeye1;;}{ecm_package02;;}","mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{tractorbeam;;;special;11.5;-2.5;24;;;;;;;;;1;1}{tractorbeam;;;special;-11.5;-2.5;24;;;;;;;;;1;1}{MiniDriver;;;Light Medium;11.5;-4.5;23;;;;;;;;;1;1}{MiniDriver;;;Light Medium;-11.5;-4.5;23;;;;;;;;;1;1}{Dumbfire;4;4;light-missile medium-missile;-5.3;7;12;;;;;;;;;1;1}{Dumbfire;4;4;light-missile medium-missile;5.3;7;12;;;;;;;;;1;1}",,"{Natural_Products/Renewable_Resources;.8;.2;;5}{Raw_Materials/Hydrocarbons;.8;.2;;2}{Specialty_Goods/Entertainment;1;.1;;1}",,,"pPiI"
"Plowshare.blank","Vessel","SHUTTLE",660,660,5000,5000,5000,12,12,12,27000,19000,14000,4000,4000,4000,4000,300,320,1,4,44.17,900,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,25,"FALSE",1,300,120,,"FALSE","FALSE",100000,0,0,0,0,0,0,,,,,0,0,,,10000,600,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{;;;special;11.5;-2.5;24;;;;;;;;;1;1}{;;;special;-11.5;-2.5;24;;;;;;;;;1;1}{;;;Light Medium;11.5;-4.5;23;;;;;;;;;1;1}{;;;Light Medium;-11.5;-4.5;23;;;;;;;;;1;1}{;4;1;light-missile medium-missile;-5.3;7;12;;;;;;;;;1;1}{;4;1;light-missile medium-missile;5.3;7;12;;;;;;;;;1;1}",,,,,"pPiI"
"Sartre","Vessel","SHUTTLE",4480,4480,18000,18000,18000,30,30,30,60000,60000,44000,22231,22231,22231,22231,300,320,1,4,91.41,1240,300,300,300,300,300,300,300,300,900,900,,,,,,,20,0,,120,2000,150,"FALSE",,300,150,,"FALSE","TRUE",300000000,4,180,25,0,0,0,,,,,,,,,36000,200,,"mult_shady_moreupgrade;mult_shady_morethrust;mult_shady_moreshields;mult_shady_moregunrecharge;mult_shady_moreshieldrecharge;mult_shady_moreturning;jump_drive;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,,"{;0;-4.7;6;25;0}","{Raw_Materials/Gases;.7;.2;;2}{Raw_Materials/Hydrocarbons;.8;.2;;2}",,,"pPiI"
"Sartre.blank","Vessel","SHUTTLE",4480,4480,5000,5000,5000,30,30,30,60000,60000,44000,22000,22000,22000,22000,300,320,1,4,5,1240,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,,,,25,"FALSE",1,300,120,,"FALSE","FALSE",100000,0,0,0,0,0,0,,,,,0,0,,,36000,200,,"mult_shady_moreupgrade;mult_shady_morethrust;mult_shady_moreshields;mult_shady_moregunrecharge;mult_shady_moreshieldrecharge;mult_shady_moreturning;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,,"{;0;-4.7;6;25;0}",,,,"pPiI"
"Bell","Vessel","SUPPORT",336,336,2000,2000,2000,30,30,30,17000,17000,15000,4000,4000,4000,4000,100,110,1,4,25,500,1,1,1,1,1,1,1,1,0,0,0,0,,,,,0,0,,,,325,"TRUE",1,300,120,,"FALSE","FALSE",300000000,4,180,25,0,0,0,,,,,0,0,,,2000,360,"{armor03;;}{quadshield05;;}{add_spec_capacitor03;;}{capacitor04;;}{reactor05;;}{jump_drive;;}{skyscope3;;}{ecm_package01;;}","mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{Disruptor;;;Light;1.01200;-6.80000e-2;3.40800;;;;;;;;;1;1}{Disruptor;;;Light;-0.964000;-6.80000e-2;3.40800;;;;;;;;;1;1}{ParticleBeam;;;Light;0.380000;0.176000;1.07600;;;;;;;;;1;1}{ParticleBeam;;;Light;-0.336000;0.176000;1.07600;;;;;;;;;1;1}{;0;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}{;0;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}","{;0;-0.85;1.5;0.5;0}",,,,"pPiI"
"Bell.blank","Vessel","SUPPORT",336,336,2000,2000,2000,30,30,30,17000,17000,15000,4000,4000,4000,4000,100,110,1,4,25,500,1,1,1,1,1,1,1,1,0,0,0,0,,,,,0,0,,,,325,"TRUE",1,300,120,,"FALSE","FALSE",300000000,4,180,25,0,0,0,,,,,0,0,,,2000,360,"{armor03;;}{quadshield05;;}{add_spec_capacitor03;;}{capacitor04;;}{reactor05;;}{jump_drive;;}{skyscope3;;}{ecm_package01;;}","mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{Disruptor;;;Light;1.01200;-6.80000e-2;3.40800;;;;;;;;;1;1}{Disruptor;;;Light;-0.964000;-6.80000e-2;3.40800;;;;;;;;;1;1}{ParticleBeam;;;Light;0.380000;0.176000;1.07600;;;;;;;;;1;1}{ParticleBeam;;;Light;-0.336000;0.176000;1.07600;;;;;;;;;1;1}{;0;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}{;0;48;light-missile medium-missile special-missile;0;0;0;;;;;;;;;1;1}","{;0;-0.85;1.5;0.5;0}",,,,"pPiI"
"Charillus","Vessel","SUPPORT",2500000,2500000,250000,250000,250000,30,30,30,50000000,50000000,30000000,5000000,5000000,5000000,5000000,100,110,1,0,30000,50000,11000,11000,11000,11000,11000,11000,11000,11000,16000,16000,16000,16000,,,,,45,0,,200,2000,25000,"TRUE",1,200,120,,"TRUE",,300000000,5,180,10,0,0,0,,,,,0,0,,,8000000,600,,"upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1","{aeraturretpd;0;0;0;0;0;1;0;1;0;180.0}",,"{;0;-1.5;0;1;0}","{Raw_Materials/Gases;.7;.2;;2}{Raw_Materials/Hydrocarbons;.8;.2;;2}{Industrially_Manufactured_Goods/Mining;.6;.1;;1}{Fragments;;;100;100}",,,"pPiI"
"Charillus.blank","Vessel","SUPPORT",2500000,2500000,250000,250000,250000,30,30,30,50000000,50000000,30000000,5000000,5000000,5000000,5000000,100,110,1,0,30000,50000,11000,11000,11000,11000,11000,11000,11000,11000,16000,16000,16000,16000,,,,,45,0,,200,2000,25000,"TRUE",1,200,120,,"TRUE",,300000000,5,180,10,0,0,0,,,,,0,0,,,8000000,600,,"upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,,"{;0;-1.5;0;1;0}",,,,"pPiI"
"Cultivator","Vessel","SUPPORT",10000000,10000000,500000,500000,500000,8,8,8,60000000,30000000,30000000,5000000,5000000,5000000,5000000,100,110,1,8,169170.04,175000,2300,2300,2300,2300,2300,2300,2300,2300,7500,7500,7500,7500,,,,,20,0,,60,4000,325,"TRUE",1,200,120,,"FALSE","TRUE",300000000,5,180,10,0,0,0,,,,,0,0,,,1500000,600,,"upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1","{turretflak;2;-0.54;9;0;0;1;0;1;0;180.0}{turretflak;2;-0.95;9;0;0;1;0;-1;0;180.0}{turretflak;-2;-0.54;9;0;0;1;0;1;0;180.0}{turretflak;-2;-0.95;9;0;0;1;0;-1;0;180.0}",,"{;0;2.9;1.25;3;0}","{Raw_Materials/Gases;.7;.2;;2}{Raw_Materials/Hydrocarbons;.8;.2;;2}{Industrially_Manufactured_Goods/Mining;.6;.1;;1}{Fragments;;;100;100}",,,"pPiI"
"Cultivator.blank","Vessel","SUPPORT",10000000,10000000,500000,500000,500000,8,8,8,60000000,30000000,30000000,5000000,5000000,5000000,5000000,100,110,1,8,169170.04,175000,2300,2300,2300,2300,2300,2300,2300,2300,7500,7500,7500,7500,,,,,20,0,,60,4000,325,"TRUE",1,200,120,,"FALSE","TRUE",300000000,5,180,10,0,0,0,,,,,0,0,,,1500000,600,,"upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1","{turretflak;2;-0.54;9;0;0;1;0;1;0;180.0}{turretflak;2;-0.95;9;0;0;1;0;-1;0;180.0}{turretflak;-2;-0.54;9;0;0;1;0;1;0;180.0}{turretflak;-2;-0.95;9;0;0;1;0;-1;0;180.0}",,"{;0;2.9;1.25;3;0}",,,,"pPiI"
"Diligence","Vessel","SUPPORT",32000,32000,6000,6000,6000,10,10,10,600000,300000,300000,50000,50000,50000,50000,100,110,0,0,2333.33,14000,825,825,825,825,1000,1000,1000,1000,2300,3000,2000,2000,,,,,30,0,,80,5000,1200,"TRUE",1,400,,,"TRUE","TRUE",300000000,5,180,10,0,0,0,,,,,,,,,200000,600,,"upgrades/Overdrive:1",,"{tractor;;;special autotracking;0;0.75;8.5;;;;;;;;;1;1}","{;0;0;12;3;0}","{Industrially_Manufactured_Goods/Mining;.6;.1;;1}{Fragments;;;100;100}",,,"pPiI"
"Diligence.blank","Vessel","SUPPORT",32000,32000,6000,6000,6000,10,10,10,600000,300000,300000,50000,50000,50000,50000,100,110,0,0,2333.33,14000,825,825,825,825,1000,1000,1000,1000,2300,3000,2000,2000,,,,,30,0,,80,5000,1200,"TRUE",1,400,,,"TRUE","TRUE",300000000,5,180,10,0,0,0,,,,,,,,,200000,600,,"upgrades/Overdrive:1",,"{tractor;;;special autotracking;0;0.75;8.5;;;;;;;;;1;1}","{;0;0;12;3;0}",,,,"pPiI"
"Emu","Vessel","SUPPORT",32000,32000,6000,6000,6000,10,10,10,600000,300000,300000,50000,50000,50000,50000,100,110,0,0,2333.33,14000,825,825,825,825,1000,1000,1000,1000,2300,3000,2000,2000,,,,,30,0,,80,5000,1200,"TRUE",1,400,,,"TRUE","TRUE",300000000,5,180,10,0,0,0,,,,,,,,,200000,600,,"upgrades/Overdrive:1",,"{tractor;;;special autotracking;0;0.75;8.5;;;;;;;;;1;1}","{;0;0;12;3;0}","{Industrially_Manufactured_Goods/Mining;.6;.1;;1}{Fragments;;;100;100}",,,"pPiI"
"Emu.blank","Vessel","SUPPORT",32000,32000,6000,6000,6000,10,10,10,600000,300000,300000,50000,50000,50000,50000,100,110,0,0,2333.33,14000,825,825,825,825,1000,1000,1000,1000,2300,3000,2000,2000,,,,,30,0,,80,5000,1200,"TRUE",1,400,,,"TRUE","TRUE",300000000,5,180,10,0,0,0,,,,,,,,,200000,600,,"upgrades/Overdrive:1",,"{tractor;;;special autotracking;0;0.75;8.5;;;;;;;;;1;1}","{;0;0;12;3;0}","{Industrially_Manufactured_Goods/Mining;.6;.1;;1}{Fragments;;;100;100}",,,"pPiI"
"Gaozong","Vessel","SUPPORT",25,25,4000,4000,4000,90,90,90,1000,1000,1000,1000,1000,1000,1000,100,110,0,0,9,60,140,140,140,140,122.5,122.5,122.5,122.5,35,30,30,30,,,,,20,0,,36,140,201,"TRUE",1,200,200,,"TRUE","TRUE",450000000,18.19,180,49.46,0,0,0,,,,,,,,,3,2,,"upgrades/Overdrive",,,,,,,"pPiI"
"Gaozong.blank","Vessel","SUPPORT",25,25,4000,4000,4000,90,90,90,1000,1000,1000,1000,1000,1000,1000,100,110,0,0,9,60,140,140,140,140,122.5,122.5,122.5,122.5,35,30,30,30,,,,,20,0,,36,140,201,"TRUE",1,200,200,,"TRUE","TRUE",450000000,18.19,180,49.46,0,0,0,,,,,,,,,3,2,,"upgrades/Overdrive",,,,,,,"pPiI"
"Gleaner","Vessel","SUPPORT",80000,80000,8000,8000,8000,20,20,20,125000,120000,80000,50000,50000,50000,50000,100,110,1,4,3000,14000,1000,1000,1000,1000,1000,1000,1000,1000,4000,5000,4000,4000,,,,,15,0,,40,2000,325,"TRUE",1,300,120,,"FALSE","FALSE",300000000,4,180,25,0,0,0,,,,,,,,,300000,600,,"mult_shady_moreupgrade;mult_shady_morethrust;mult_shady_moreshields;mult_shady_moregunrecharge;mult_shady_moreshieldrecharge;mult_shady_moreturning;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1","{turretbeam;31;25;350;0;0;1;1;0;0;180.0}{turretbeam;33;25;275;0;0;1;1;0;0;180.0}{turretbeam;34;25;160;0;0;1;1;0;0;180.0}{turretbeam;-31;25;350;0;0;1;1;0;0;180.0}{turretbeam;-33;25;275;0;0;1;1;0;0;180.0}{turretbeam;-34;25;160;0;0;1;1;0;0;180.0}",,"{0;95;0;25;50;0}{0;-95;0;25;50;0}","{Industrially_Manufactured_Goods/Agricultural;1.2;.1;;7}{Industrially_Manufactured_Goods/Construction;1.2;.1;;5}{Industrially_Manufactured_Goods/Manufacturing;1.1;.1;;4}{Natural_Products/Food;.7;.2;;30}{Specialty_Goods/Medical;1.2;.1;;3}",,,"pPiI"
"Gleaner.blank","Vessel","SUPPORT",80000,80000,8000,8000,8000,20,20,20,125000,120000,80000,50000,50000,50000,50000,100,110,1,4,3000,14000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,0,0,25,"FALSE",1,300,120,,"FALSE","FALSE",300000000,4,180,25,0,0,0,,,,,,,,,300000,600,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,,"{0;95;0;25;50;0}{0;-95;0;25;50;0}","{Industrially_Manufactured_Goods/Agricultural;1.2;.1;;7}{Industrially_Manufactured_Goods/Construction;1.2;.1;;5}{Industrially_Manufactured_Goods/Manufacturing;1.1;.1;;4}{Natural_Products/Food;.7;.2;;30}{Specialty_Goods/Medical;1.2;.1;;3}",,,"pPiI"
"Hidalgo","Vessel","SUPPORT",60000,60000,6000,6000,6000,10,10,10,750000,750000,600000,100000,100000,100000,100000,100,110,1,4,2333.33,14000,825,825,825,825,1000,1000,1000,1000,4600,6000,4000,4000,,,,,30,0,,80,5000,1200,"TRUE",1,400,,,"TRUE","TRUE",300000000,4,180,25,0,0,0,,,,,,,,,200000,600,,"mult_shady_moreupgrade;mult_shady_morethrust;mult_shady_moreshields;mult_shady_moregunrecharge;mult_shady_moreshieldrecharge;mult_shady_moreturning;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1","{turretbeam;0;20.65;7.75;1.0;0;0;0;1;0;180.0}{turretbeam;0;-17;80.75;1.0;0;0;0;-1;0;180.0}","{tractor;;;special autotracking;-4.5;3;32.5;;;;;;;;;1;1}{tractor;;;special autotracking;4.5;3;32.5;;;;;;;;;1;1}{LR_Disruptor;;;light medium Heavy autotracking;-0;2;30;;;;;;;;;1;1}{heatseeker;15;45;Medium-missile light-missile;6.5;3;12.5;;;;;;;;;1;1}{Heatseeker;15;45;Medium-missile light-missile;-6.5;3;12.5;;;;;;;;;1;1}{imagerecognition;8;72;special-missile Medium-missile;0;3;2.5;;;;;;;;;1;1}","{;30;0;-37;30;0}{;-30;0;-37;30;0}","{Consumer_and_Commercial_Goods/Domestic;1.1;.1;;2}{Consumer_and_Commercial_Goods/Electronics;1.1;.1;;2}{Industrially_Manufactured_Goods/Construction;1.2;.1;;5}{Industrially_Manufactured_Goods/Manufacturing;1.1;.1;;4}{Industrially_Manufactured_Goods/Mining;.6;.1;;1}{Natural_Products/Food;.7;.2;;10}",,,"pPiI"
"Hidalgo.blank","Vessel","SUPPORT",60000,60000,5000,5000,5000,10,10,10,750000,750000,600000,100000,100000,100000,100000,100,110,1,4,2333.33,14000,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,,,,25,"FALSE",1,400,120,,"FALSE","FALSE",100000,0,0,0,0,0,0,,,,,,,,,200000,600,,"mult_shady_moreupgrade:1;mult_shady_morethrust:1;mult_shady_moreshields:1;mult_shady_moregunrecharge:1;mult_shady_moreshieldrecharge:1;mult_shady_moreturning:1;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1","{turretbeam;0;20.65;7.75;1.0;0;0;0;1;0;180.0}{turretbeam;0;-17;80.75;1.0;0;0;0;-1;0;180.0}","{;;;special autotracking;-4.5;3;32.5;;;;;;;;;1;1}{;;;special autotracking;4.5;3;32.5;;;;;;;;;1;1}{;;;light medium Heavy autotracking;-0;2;30;;;;;;;;;1;1}{;15;45;Medium-missile light-missile;6.5;3;12.5;;;;;;;;;1;1}{;15;45;Medium-missile light-missile;-6.5;3;12.5;;;;;;;;;1;1}{;8;72;special-missile Medium-missile;0;3;2.5;;;;;;;;;1;1}","{;30;0;-37;30;0}{;-30;0;-37;30;0}",,,,"pPiI"
"MacGyver","Vessel","SUPPORT",18,18,500,500,500,55,60,60,1500,1200,1000,300,300,300,300,100,110,1,4,3.46,60,5,5,5,5,5,5,5,5,1,1,,,,,,,1,0,,5,100,25,"FALSE",1,200,120,,"FALSE",,3000000,5,180,10,0,0,0,,,,,0,0,,,5,5,,"jumpdrive;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{Tractor;;;special;0;0;0;;;0;-1;0;0;0;1;1;1}",,,,,"pPiI"
"MacGyver.blank","Vessel","SUPPORT",18,18,500,500,500,55,60,60,1500,1200,1000,300,300,300,300,100,110,1,4,3.46,60,5,5,5,5,5,5,5,5,1,1,,,,,,,1,0,,5,100,25,"FALSE",1,200,120,,"FALSE",,3000000,5,180,10,0,0,0,,,,,0,0,,,5,5,,"jumpdrive;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1",,"{Tractor;;;special;0;0;0;;;0;-1;0;0;0;1;1;1}",,,,,"pPiI"
"Mule","Vessel","SUPPORT",32000,32000,64000,64000,64000,8,8,8,600000,60000,60000,10000,10000,10000,10000,100,110,1,8,2333.33,14000,825,825,825,825,1000,1000,1000,1000,5000,6000,3800,3800,,,,,30,0,,80,5000,1200,"TRUE",1,400,,,"TRUE","TRUE",300000000,4,180,25,0,0,0,,,,,,,,,200000,600,,"mult_shady_moreupgrade;mult_shady_morethrust;mult_shady_moreshields;mult_shady_moregunrecharge;mult_shady_moreshieldrecharge;mult_shady_moreturning;upgrades/Overdrive:1;upgrades/Capacitors:1;upgrades/Reactors:1;upgrades/Armor:1;upgrades/Sensors:1;upgrades/Shield_Systems:1;upgrades/Passenger_Quarters:1;upgrades/Repair_Systems:1;upgrades/ECM_Systems:1","{turretbeam;0;20.65;7.75;1.0;0;0;0;1;0;180.0}{turretbeam;0;-17;80.75;1.0;0;0;0;-1;0;180.0}","{tractor;;;special autotracking;-4.5;3;32.5;;;;;;;;;1;1}{tractor;;;special autotracking;4.5;3;32.5;;;;;;;;;1;1}{MiniDriver;;;light medium Heavy autotracking;-0;2;30;;;;;;;;;1;1}{heatseeker;15;45;Medium-missile light-missile;6.5;3;12.5;;;;;;;;;1;1}{Heatseeker;15;45;Medium-missile light-missile;-6.5;3;12.5;;;;;;;;;1;1}{imagerecognition;8;72;special-missile Medium-missile;0;3;2.5;;;;;;;;;1;1}","{;30;0;-37;30;0}{;-30;0;-37;30;0}","{Consumer_and_Commercial_Goods/Domestic;1.1;.1;;2}{Consumer_and_Commercial_Goods/Electronics;1.1;.1;;2}{Industrially_Manufactured_Goods/Construction;1.2;.1;;5}{Industrially_Manufactured_Goods/Manufacturing;1.1;.1;;4}{Industrially_Manufactured_Goods/Mining;.6;.1;;1}{Natural_Products/Food;.7;.2;;10}",,,"pPiI"
