Identifier,Components,reliability of distance,Rt. Asc. Hours,Rt. Asc. Minutes,Rt. Asc. Seconds,Declination degrees,Declination seconds,total proper motion arcseconds per year,direction angle of proper motion,radial velocity (km/sec),remark,Spectral type / color class,selected sources,apparent magnitude,code,joint magnitude,b-v color,code,joint color,u-b color,code,joint color,r-i color,code,joint color,trigonometric parallax,std. Err. Of trig. Parallax,resulting parallax,std err of resulting parallax,code,absolute visual magnitude M(V),code (from 74),code (from 75),quality of absolute magnitude,U space velocity component in the galactic plane and directed to the galactic center,V space velocity component in the galactic plane and in the direction of galactic rotation,W space velocity component perpendicular to the plane and in the direction of the galactic north pole,HD number,Durchmusterung number,Giclas number,LHS number,Number according to code in 179,"Additional remarks (names, LTT, LFT, wolf, ross, etc)",Distance in Parsecs,ra in rads,dec in rads,Luminosity in (SOLs)
Gl 765.1,B,q,19,40,32,50,24,0.211,221.5,-28.1,,G5 V,,6.2,,,0.66,,,0.2,,,,,,352,50,43,4,s,4.37,,,c,19,-31,-1,186427,BD+50  28480,,,,,232.5588562,5.151048399,0.879645943,1.555999399,55,0
Gl 765.2,,,19,40,40,76,18.2,0.211,46.6,-3.8,,dK0,W,8.08,,,0.88,,,0.55,,,,,,439,112,40,6,r,6.09,,,d,-21,-6,-12,186922,BD+76   7500,,,,,250.0006667,5.151630175,1.331744397,0.319135894,60,1
Wo 9666,,,19,40,42,-15,35.3,0.235,139.9,12.8,,F5 IV,,5.49,,,0.46,,,0.02,,,,,,436,136,436,136,,3.7,,,e,9,-8,-26,186185,BD-15  5444,,,,LTT 7797,22.9430481,5.15177562,-0.251531034,2.884181457,45,2
NN,,,19,41,45,-71,12.2,0.673,176.3,,,m,,13.9,*,,,,,,,,1.19,,,,,41,8,r,12,*,,d,,,,,,,3484,,LTT 7809,243.9031224,5.156357109,-1.235634933,0.001379938,72,0
Gl 765.3,,,19,42,16,57,53.8,0.129,114.2,-29.8,,F8,H,6.23,,,0.55,,,0.05,,,,,,456,85,42,5,r,4.35,,,c,0,-25,-22,186760,BD+57  20570,,,,,238.0959381,5.158611492,1.010487459,1.58492902,48,1
Gl 765.4,A,,19,43,39,33,29.1,0.431,177.7,4.4,,K3 V,,8.35,,,0.99,,J,0.78,,J,0.37,,J,439,39,439,39,,6.56,,,b,39,-8,-24,186858,BD+33  35825,G125-029,,,,22.78636159,5.164647423,0.5844235,0.206998131,63,0
Gl 765.4,B,,19,43,39,33,29.1,0.431,177.7,,,K3 V,,8.54,*,,,,,,,,,,,439,39,439,39,,6.75,*,,b,,,,,BD+33  35826,,,,,22.78636159,5.164647423,0.5844235,0.173765156,63,0
Gl 766,A,,19,43,43,27,1.2,1.226,181.5,,,dM4.5 J,W,12.91,,,1.72,,J,,,,1.28,,J,931,56,931,56,,12.75,,,b,,,,,,G185-037,478,,Ross 165,10.75667093,5.164938311,0.471587964,0.000691584,74.5,1
Gl 766,B,,19,43,43,27,1.2,1.226,181.5,,,,,13.4,*,,,,,,,,,,,931,56,931,56,,13.2,*,,b,,,,,,,,,,10.75667093,5.164938311,0.471587964,0.000456916,72,0
NN,,,19,43,52,32,15.7,0.457,63,,,M0,K,10.86,,,,,,,,,0.88,,,,,58,9,r,9.68,,,d,,,,,,G125-030,,,,172.4147598,5.165592809,0.563072306,0.01169244,70,1
Gl 767,A,,19,44,26,31,53.9,0.623,131,-4.4,,M0.5,K,10.15,,,1.48,,,1.17,,,0.85,,,741,20,741,20,,9.5,,,a,6,-5,-39,331161,BD+31  37671,G125-031,3482,V197,,13.50763457,5.168065359,0.556730943,0.013800941,70.5,1
Gl 767,B,,19,44,26,31,53.9,0.623,131,-3.5,,M2  :,K,11.1,,,1.52,,,,,,,,,741,20,741,20,,10.45,,,a,6,-4,-39,,BD+31  37672,,3483,,,13.50763457,5.168065359,0.556730943,0.005752943,72,1
Gl 767.1,A,,19,44,32,33,36.6,0.444,178.9,4.2,,F5 IV-V,,4.99,,,0.47,,,0,,,,,,444,25,444,25,,3.23,,,b,40,-9,-24,187013,BD+33  35871,,,,ADS 12913,22.52992422,5.168501692,0.586605162,4.446638346,45,2
Gl 767.1,B,,19,44,34,33,36.8,0.443,177.6,4.5,,dK6,W,8.56,,,1.04,,,0.95,,,0.38,,,444,25,444,25,,6.8,,,b,39,-8,-25,225732,BD+33  35890,,,,,22.52992422,5.168647136,0.586663339,0.16594406,66,1
NN,,,19,47,13,8,4.9,0.249,243,,,k,,15.21,,,1.72,,,1.25,,,,,,,,39,16,r,13.2,,,f,,,,,,G092-028,,,,256.4109064,5.180209942,0.141051692,0.000456916,72,0
NN,,,19,48,5,32,27.2,0.526,61.7,,,M3,K,12.41,,,1.62,,,,,,1.06,,,585,34,585,34,,11.25,,,b,,,,,,G125-035,3489,,LTT 15792,17.10377099,5.183991489,0.56641752,0.002753432,73,1
NN,,,19,48,19,31,39,0.365,27,,,m,,12.88,,,,,,,,,1.06,,,,,42,8,r,11,,,d,,,,,,G125-036,,,LTT 15794,238.0959381,5.185009597,0.552396708,0.003466405,72,0
Gl 768,,,19,48,21,8,44.1,0.662,54.3,-26.1,,A7 IV-V,,0.77,,,0.22,,,0.08,,,0.02,,,2010,38,2010,38,,2.29,,,a,-29,-10,-2,187642,BD+08  42361,,3490,,Alpha Aquila,5.008782954,5.185155042,0.15245451,10.56939834,37,2
Gl 768.1,A,,19,48,38,10,17.4,0.274,120,-0.2,,F8 V,,5.11,,,0.55,,,0.07,,,,,,463,131,59,7,r,3.96,,,c,-2,-3,-22,187691,BD+10  40731,,,,Omicron Aquila,169.4925088,5.186391316,0.17959438,2.269956189,48,0
Gl 768.1,B,,19,48,38,10,17.4,0.274,120,-1.2,,M3,K,13.1,,,,,,,,,1.18,,,463,131,59,7,r,11.95,,,c,-3,-3,-22,,BD+10  40732,,,,,169.4925088,5.186391316,0.17959438,0.001444976,73,1
GJ 1243,,,19,49,37,46,21,0.29,32,,,m,,12.83,,,1.64,,,,,,1.22,,,839,24,839,24,,12.45,,,a,,,,,,G208-042,,,,11.93294596,5.190681917,0.808960108,0.000911698,72,0
NN,,q,19,49,43,11,30.2,0.484,226.3,-19.5,,G0 V,,6.13,,,0.65,,,0.13,,,,,,234,170,51,5,s,4.67,,,c,22,-41,15,187923,BD+11  4019,,,,LTT 15805,196.0792814,5.19111825,0.200771042,1.180330241,50,0
Gl 769,,p,19,50,22,-47,55.6,1.072,186.2,25,,M3,K,12.53,,,1.56,,,1.12,,,0.96,,,384,93,384,93,,10.5,,,e,-2,-133,-18,,,,480,,L 349-068,26.04806777,5.19395441,-0.804131364,0.005494005,73,1
GJ 1244,,,19,50,37,-72,29.5,0.299,182.5,,,K5 V,,8.45,,,1.06,,,0.98,,,0.38,,,,,49,7,r,6.9,,,d,,,,187456,CD-72  15700,,,U477,LTT 7857,204.0824493,5.195045241,-1.248055859,0.151342097,65,0
Gl 770,,,19,51,18,-24,4,0.426,197.4,-5.1,SB,K3/4 V,,6.17,,,1.02,,,0.94,,,0.34,,,717,83,717,83,,5.45,,,c,3,-28,1,188088,CD-24 156681,,,U479,,13.95895857,5.198026845,-0.417715468,0.575424328,63,1
NN,,,19,51,39,34,0.4,0.241,2,,,m,,11.63,,,,,,,,,0.89,,,,,46,8,r,9.94,,,d,,,,,,G125-042,,,,217.392071,5.199554008,0.593528301,0.009202378,72,0
NN,,,19,52,6,32,25.8,0.251,51,,,m,,12.43,,,,,,,,,0.98,,,,,41,8,r,10.49,,,d,,,,,,G125-043,,,,243.9031224,5.201517503,0.566010276,0.005544843,72,0
GJ 1245,A,,19,52,16,44,17.5,0.731,143.1,,,M5.5 V e,,13.41,,,1.9,,,,,,1.65,,,2120,43,2120,43,,15.04,,,a,,,,,,G208-044,3494,,,4.752500617,5.202244724,0.773035415,8.39073E-05,75.5,0
GJ 1245,B,,19,52,17,44,17.5,0.731,143.1,,,m,,14.01,,,1.98,,,,,,1.71,,,2120,43,2120,43,,15.64,,,a,,,,,,G208-045,3495,,,4.752500617,5.202317446,0.773035415,4.82823E-05,72,0
Wo 9672,,s,19,52,33,3,56,0.383,229.6,50,,K3,K,9.4,,,0.99,,,0.8,,,0.4,,,407,119,30,4,r,6.79,,,c,78,-4,10,188427,BD+03  4191,G023-017,,,LTT 15820,333.3338333,5.203480999,0.068649617,0.167479597,63,1
Gl 771,A,,19,52,51,6,16.8,0.481,174.8,-40.7,,G8 IV,,3.72,,,0.86,,,0.48,,,0.31,,,743,81,743,81,,3.07,,,c,-12,-49,-9,188512,BD+06  43571,,5350,a,Beta Aquila,13.47134152,5.204789996,0.109606677,5.152701099,58,2
Gl 771,B,,19,52,51,6,16.8,0.481,174.8,,,M3,K,11.4,*,,,,,,,,,,,743,81,743,81,,10.8,*,,c,,,,,BD+06  43572,,,,,13.47134152,5.204789996,0.109606677,0.004167573,73,1
GJ 1246,,,19,53,26,-31,28.2,0.418,86.8,,,K4 V,,8.43,,,0.98,,,,,,,,,,,46,6,r,6.74,,,c,,,,188474,CD-31 171790,,,U634,LTT 7876,217.392071,5.207335267,-0.532849021,0.175373064,64,0
Gl 772,,,19,53,56,-1,10,0.79,211.9,76,,DA6,,13.7,,,0.28,,,-0.6,,,-0.06,,,861,31,861,31,,13.38,,,a,51,-14,-5,,,G092-040,3501,W135,,11.62876428,5.209516929,-0.01454441,0.000387108,36,1
Wo 9674,,,19,54,30,51,8.1,0.586,52.6,,,M2,K,12,*,,,,,,,,,,,456,41,456,41,,10.3,*,,c,,,,,,G230-018,3499,,,21.93742641,5.211989479,0.892474113,0.006605307,72,1
Gl 773,A,,19,54,33,-12,41.7,0.516,189.1,-10.6,VAR,K4 V,,9.3,,,1.33,,,1.21,,,0.56,,,474,54,474,54,,7.68,,,c,11,-51,-9,188807,BD-12  55940,,3502,V327,,21.10494848,5.212207645,-0.197309472,0.073780982,64,0
Gl 773,B,,19,54,37,-12,41.5,0.52,188.1,,,m,,15.36,,,,,,,,,1.54,,,474,54,474,54,,13.74,,,c,,,,,,,3503,V327,,21.10494848,5.212498533,-0.19736765,0.00027786,72,0
GJ 1247,,,19,54,35,-55,4.3,0.177,138.1,,,K3 V,,8.6,,,1.08,,,0.88,,,0.38,,,,,44,7,r,6.82,,,d,,,,188559,CD-55  83490,,,U481,BPM 26450,227.2734606,5.212353089,-0.958680269,0.162915092,63,0
Gl 773.2,,s,19,55,13,29,41.1,0.262,19.7,-29.6,,K0 Ve,,7.9,,,0.8,,,0.38,,,,,,474,108,38,6,r,5.8,,,d,-41,-15,7,189087,BD+29  38200,G125-048,,,,263.1585281,5.215116527,0.518100988,0.416851479,60,0
Wo 9677,A,,19,55,39,59,1.7,0.421,255,,,dM0  p,M,9.96,,,1.22,,,,,,0.59,,,,,40,5,r,7.97,,,c,,,,,BD+58  2015,G230-021,,V813,,250.0006667,5.2170073,1.030238769,0.056485729,70,1
Wo 9677,B,,19,55,30,59,1.3,0.421,255,,,m,,13.5,,,1.48,,,,,,1.12,,,,,40,5,r,11.51,,,c,,,,,,G230-020,,,,250.0006667,5.216352802,1.030122413,0.002167051,72,0
NN,,,19,55,45,1,54.6,0.864,201.3,,,k,,11.95,,,1.55,,,1.33,,,1.02,,,631,38,631,38,,10.95,,,b,,,,,,G023-019,3505,,,15.85838209,5.217443633,0.033335789,0.003629779,72,0
Gl 773.3,,,19,57,4,-10,5.4,0.483,214.5,30.2,SB,G0 V,,5.88,,,0.58,,,0.05,,,0.21,,,406,72,406,72,,3.92,,,d,56,-31,-2,189340,BD-10  52380,,5351,a,,24.63730984,5.223188675,-0.172962129,2.355148308,50,0
Gl 773.4,,,19,57,7,-33,50.3,0.315,155.6,-8.2,VAR,F8 V,,5.66,,,0.49,,,-0.02,,,0.15,,,516,72,516,72,,4.22,,,d,-13,-24,-13,189245,CD-34 140820,,,,,19.38844763,5.223406841,-0.561326976,1.78653846,48,0
NN,,,19,58,34,22,34.6,0.238,179.7,,,G5,,7.67,,,,,,,,,,,,,,52,6,o,6.25,,,c,,,,189733,BD+22  3887,,,,LTT 15851,192.308559,5.229733659,0.394037167,0.275405438,55,1
Gl 773.6,,,19,58,50,-50,11.2,0.532,135.4,19.3,,K5 V,,8.66,,,1.12,,,1.09,,,0.42,,,478,102,51,8,r,7.2,,,d,-10,-30,-43,189484,CP-50 112560,,3508,U487,,196.0792814,5.230897212,-0.869406678,0.114803164,65,0
Gl 774,A,,19,59,20,-65,43.7,0.863,172.5,72,,m,,11.35,,,1.48,,,0.98,,,0.96,,,746,74,746,74,,10.71,,,c,25,-77,-41,,,,3513,,,13.41726715,5.233078874,-1.121752199,0.004527776,72,0
Gl 774,B,,19,59,20,-65,43.7,0.863,172.5,33,,m,,12.82,,,1.56,,,1.01,,,1.11,,,746,74,746,74,,12.18,,,c,-4,-60,-21,,,,3512,,,13.41726715,5.233078874,-1.121752199,0.001169112,72,0
Gl 775.1,,,20,0,17,15,27.6,0.598,195.9,20,,G8 V,,7.16,,,0.71,,,0.23,,,0.27,,,667,240,45,7,r,5.43,,,d,60,-20,-19,190067,BD+15  40260,,3507,,,222.2229722,5.237224031,0.269827902,0.586122795,58,0
Gl 775,,,20,0,17,3,11,0.15,326.6,-29.7,,K4 V,,7.46,,,1.14,,,1.08,,,0.42,,,706,102,706,102,,6.7,,,d,-22,-15,16,190007,BD+02  40760,,,,,14.17607946,5.237224031,0.055559648,0.181954866,64,0
Gl 776,,,20,0,34,-67,27.2,1.081,129.8,-12.2,,G2 V,,6.08,,,0.65,,,0.07,,,0.23,,,530,72,530,72,,4.7,,,c,-75,-34,-52,189567,CP-67  37030,,484,,,18.87676076,5.238460306,-1.16145844,1.148161408,52,0
Gl 776.1,,s,20,0,41,-45,47.7,0.584,270.7,,,K4 :,K,12.15,,,1.4,,,,,,0.72,,,471,136,23,5,r,8.96,,,d,,,,,,,3517,,L 349-18,434.782992,5.23896936,-0.771522796,0.022694431,64,1
NN,,,20,0,56,-31,49.7,0.813,156.6,,,m,,14.5,*,,,,,,,,1.31,,,,,50,8,r,13,*,,d,,,,,,,3516,,LP 926-31,200.0008333,5.240060191,-0.526594924,0.000549338,72,0
NN,,,20,1,19,-8,16.1,0.57,243.3,,,k-m,,13.4,*,,,,,,,,1.23,,,,,60,11,r,12.3,*,,d,,,,,,,3514,,LP 694-16,166.6676667,5.241732798,-0.13494304,0.001046776,72,0
GJ 1248,,,20,1,24,5,51.9,0.922,212,,,k-m,,12.09,,,1.6,,,1.14,,,0.96,,,789,43,789,43,,11.58,,,b,,,,,,G023-024,3511,,,12.68743079,5.242096408,0.102363561,0.002031739,72,0
Gl 777,A,,20,1,34,29,45.7,0.864,127.7,-45.9,,G8 IV-V,,5.71,,,0.73,,,0.37,,,0.27,,,581,26,598,65,,4.59,,,c,-12,-46,-68,190360,BD+29  38721,,3510,,,16.73237885,5.242823629,0.519439074,1.270589041,58,2
Gl 777,B,,20,1,23,29,43.9,0.857,127.9,-5,,M4  :,K,14.37,,,1.67,,,1.12,,,1.37,,,854,102,598,65,,13.25,,,c,4,-8,-68,,,G125-055,3509,,,16.73237885,5.242023686,0.518915475,0.00043635,74,1
Gl 778,,,20,1,47,23,12.7,1.353,228.3,-1.8,,K1 V,,7.26,,,0.82,,,0.4,,,0.31,,,547,183,55,8,r,5.96,,,d,99,-52,32,190404,BD+22  39080,G186-011,481,,,181.8190985,5.243769016,0.405120008,0.359731282,61,0
Gl 779,,,20,1,51,16,56,0.571,224.3,4.8,,G1 V,,5.8,,,0.61,,,0.09,,,0.19,,,602,56,602,56,,4.7,,,c,40,-19,9,190406,BD+16  41211,,3515,,,16.62133326,5.244059904,0.29554242,1.148161408,51,0
Gl 779.1,,,20,2,4,25,38.9,0.085,241.1,-6.4,,K3 V,,7.88,,,0.91,,,0.71,,,,,,,,51,8,r,6.42,,,d,4,-9,4,190470,BD+25  4085,,,,,196.0792814,5.24500529,0.447647864,0.235488212,63,0
NN,,,20,2,46,-11,5.4,1.081,94.9,,,DC9,,16.87,,,1.04,,,,,,,,,572,55,572,55,,15.66,,,c,,,,,,,483,W498,LP 754-16,17.49205446,5.248059617,-0.190415421,4.7401E-05,72,0
NN,,q,20,2,53,54,19.5,0.124,157.7,-9,,dK0,,7.72,,,0.94,,,0.65,,,,,,144,205,54,7,r,6.38,,,c,6,-7,-10,190780,BD+54  2281,,,,,185.1860852,5.248568671,0.948150116,0.244326154,60,1
GJ 1249,,,20,3,20,38,20,0.278,68.5,-22.5,,G5 IV,,6.17,,,0.65,,,0.18,,,,,,438,85,438,85,,4.38,,,d,-29,-14,-19,190771,BD+38  3896,,,,,22.83835186,5.250532166,0.66904288,1.541733213,55,2
Gl 780,,,20,3,50,-66,18.7,1.66,133.5,-21.7,,G8 V,,3.56,,,0.76,,,0.45,,,0.23,,,1752,82,1752,82,,4.78,,,b,-47,-12,-13,190248,CP-66  34740,,485,,Delta Pav,5.737067464,5.252713828,-1.146477697,1.066599497,58,0
Gl 781,,s,20,3,55,54,18.2,1.455,232.7,-148,SB,dM3  e,W,11.99,,,1.54,,,,,,0.82,,,599,20,599,20,,10.88,,,a,103,-156,11,,,G230-026,482,,,16.70447833,5.253077438,0.947771961,0.003871521,73,1
NN,,,20,4,25,52,49.4,0.264,44,,,m,,13.16,,,,,,,,,1.18,,,,,55,11,r,11.86,,,d,,,,,,G230-027,,,Wolf 1131,181.8190985,5.2552591,0.921941089,0.001569865,72,0
Gl 781.1,A,,20,4,38,-31,53.6,0.796,158.8,,,M3,K,12.25,,,1.55,,,1.11,,,1.06,,,507,102,507,102,,10.78,,,d,,,,,,,3524,,,19.73231841,5.256204486,-0.52546046,0.004245057,73,1
Gl 781.1,B,,20,4,35,-31,53.3,0.796,158.8,,,M3.5,K,12.5,,,1.63,,,1.07,,,1.18,,,507,102,507,102,,11.03,,,d,,,,,,,3523,,,19.73231841,5.25598632,-0.525547727,0.003371931,73.5,1
NN,,,20,5,21,-1,41.2,0.407,129,,,k-m,,13.55,,,1.62,,,1.2,,,,,,,,49,22,r,12,,,f,,,,,,G024-005,,,,204.0824493,5.259331535,-0.005468698,0.001379938,72,0
GJ 1250,,,20,6,21,33,9,0.488,39.4,,,m,,14.88,,,1.82,,,1.14,,,,,,468,62,468,62,,13.23,,,c,,,,,,G125-062,5354,,,21.37532336,5.263694858,0.578576647,0.000444463,72,0
Gl 781.2,,s,20,6,48,-14,26,0.12,113.5,-14.5,,K3/4 V,,9.76,,,1.15,,,1.05,,,0.48,,,479,119,36,4,r,7.54,,,c,-17,-9,-9,191285,BD-14  56520,,,V329,,277.7783778,5.265658353,-0.236783002,0.08393579,63,1
Gl 781.3,,,20,7,21,-21,55.4,0.311,158,35,,DA6,,14.44,,,0.19,,,-0.7,,,,,,,,59,16,w,13.3,,,e,-9,-23,-11,,,,,W137,,169.4925088,5.268058181,-0.350403936,0.00041671,36,1
Gl 782,,,20,7,26,-20,38.2,0.565,231,19.4,SB?,K4 Vp,,8.92,,,1.29,,,1.21,,,0.55,,,632,68,632,68,,7.92,,,c,39,-24,10,191391,BD-20  58330,,3526,V330,,15.83332305,5.268421791,-0.337953921,0.059147953,64,0
GJ 2147,,,20,7,51,-30,21.9,0.423,236,,,DA4,,12.18,,,0.07,,,-0.66,,,,,,,,79,16,w,11.67,,,d,,,,,,,,W,,126.5835952,5.270239843,-0.517228324,0.001870105,34,1
NN,,,20,7,54,-25,43.4,0.848,166.6,,,m,,14.98,,,,,,,,,1.34,,,,,45,7,r,13.25,,,d,,,,,,,3528,,LP 870-45,222.2229722,5.270458009,-0.423707765,0.00043635,72,0
Gl 783,A,,20,7,55,-36,13.7,1.633,163.8,-129.8,,K3 V,,5.32,,,0.87,,,0.46,,,0.34,,,1771,94,1771,94,,6.56,,,b,-118,-49,48,191408,CD-36 139401,,486,,,5.676152417,5.270530731,-0.624333362,0.206998131,63,0
Gl 783,B,,20,7,55,-36,13.7,1.633,163.8,,,M3.5,K,11.5,*,,,,,,,,,,,1771,94,1771,94,,12.7,*,,b,,,,,CD-36 139402,,487,,,5.676152417,5.270530731,-0.624333362,0.000724179,73.5,1
Gl 783.2,A,p,20,8,50,16,2,0.574,314.7,-48.3,,K1 V,,7.33,,,0.85,,,0.49,,,0.3,,,355,103,51,6,r,5.87,,,c,-31,-26,59,191785,BD+15  40741,G143-034,3529,,,196.0792814,5.274530444,0.279834457,0.390822872,61,0
Gl 783.2,B,p,20,8,57,16,1.8,0.572,312.9,,,dM,,13.94,,,1.62,,,1.14,,,1.24,,,355,103,51,6,r,12.48,,,c,,,,,BD+15  40742,G143-035,3530,,,196.0792814,5.275039498,0.279776279,0.00088685,72,0
NN,,,20,9,36,38,14.9,0.122,16.3,-6,,G8 V,,7.95,,,0.86,,,0.57,,,,,,,,41,4,o,6.01,,,c,-15,-3,4,192020,BD+37  3812,,,,,243.9031224,5.277875658,0.66755935,0.34353993,58,0
NN,,q,20,9,39,-12,45.9,0.275,134.6,22.6,,F7 V,,5.85,,,0.48,,,-0.07,,,,,,381,71,39,5,r,3.81,,,c,13,-6,-38,191862,BD-13  5608,,,,LTT 7995,256.4109064,5.278093824,-0.196087741,2.606276094,47,0
Gl 784,,,20,10,19,-45,18.8,0.796,102.5,-31.1,,M0 V,,7.97,,,1.43,,,1.18,,,0.73,,,1639,85,1639,85,,9.04,,,b,-39,1,-2,191849,CD-45 136770,,3531,U492,Sm 50,6.12868379,5.281002706,-0.779929465,0.021082287,70,0
Gl 784.2,A,,20,11,32,6,32.5,0.633,202.8,,,dM5,,13.19,,,1.54,,,1.22,,,1.2,,,444,20,444,20,,11.43,,,a,,,,,,G024-010,3533,,,22.52992422,5.286311416,0.114173622,0.002332764,75,1
Gl 784.2,B,,20,11,29,6,34,0.633,202.8,,,DA7,,15.72,,,0.37,,,-0.4,,,0.29,,,444,20,444,20,,13.96,,,a,,,,,,G024-009,3532,W138,LTT 15921,22.52992422,5.28609325,0.114609954,0.000226893,37,1
NN,,,20,11,47,-7,25.8,0.269,178,,,K7 V,U,10.2,,,1.34,,,1.22,,,0.61,,,,,43,8,r,8.37,,,d,,,,,BD- 7  5223,,,V815,,232.5588562,5.287402247,-0.114668132,0.03907787,67,0
Gl 785,,,20,12,10,-27,11,1.259,98.5,-54.4,SB?,K0 V,,5.73,,,0.88,,,0.64,,,0.32,,,1088,135,1088,135,,5.91,,,c,-74,-11,-20,192310,CD-27 146590,,488,,,9.209334878,5.289074854,-0.468039128,0.376685746,60,0
Gl 786,,,20,12,24,77,4.8,0.517,6.7,-1.1,,dM0,W,8.88,,,1.33,,,1.28,,,,,,604,31,604,31,,7.79,,,b,-34,-19,12,193202,BD+76   7850,G261-019,3527,,,16.56636234,5.290092963,1.345299787,0.066671814,70,1
NN,,,20,12,37,-39,38.5,0.251,149.3,,,K1 V,,7.77,c,,0.86,c,,,,,,,,,,47,7,r,6.13,c,,d,,,,192354,CD-39 137010,,,,,212.7667408,5.291038349,-0.669479212,0.30759188,61,0
Gl 786.1,,p,20,14,11,42,49.5,0.06,170,,,dM0  p,M,9.97,,,1.34,,,1.3,,,0.6,,,346,38,346,38,,7.67,,,c,,,,,,,,V818,,28.90750158,5.297874222,0.747437252,0.074463703,70,1
NN,,s,20,14,28,6,46,0.161,86.4,-57.3,,dK8,M,9.72,,,1.14,,,1.08,,,0.44,,,472,170,33,4,r,7.31,,,c,-49,-37,-3,,BD+06  4489,,,V817,,303.030853,5.299110497,0.118100613,0.103741303,68,1
Gl 787,,,20,16,7,-46,35.1,0.387,255.7,29.9,,K5 V,,8.72,,,1.16,,,1.14,,,0.48,,,626,68,626,68,,7.7,,,c,39,-14,6,192961,CP-46  99510,,,U495,Sm 51,15.984879,5.30630998,-0.79264128,0.072434262,65,0
NN,,,20,16,30,15,41,0.207,108,,,m,,11.79,,,,,,,,,1,,,,,58,11,r,10.61,,,d,,,,,,,,,,172.4147598,5.307982588,0.273725804,0.00496463,72,0
Gl 788,,,20,17,2,66,41.6,0.549,57.6,-4.6,,G5 V,,5.93,,,0.58,,,0.06,,,,,,729,82,729,82,,5.24,,,c,-31,-5,-17,193664,BD+66  12810,,3537,,,13.72957866,5.310309693,1.164018256,0.698220093,55,0
NN,,,20,17,13,7,51,0.182,152,,,m,,12.92,,,,,,,,,1.09,,,,,45,9,r,11.19,,,d,,,,,,,,,,222.2229722,5.311109636,0.137008346,0.002909883,72,0
NN,,,20,17,27,-51,57,0.11,336,,,M0,S,10.2,,,1.41,,,,,,0.71,t,,,,56,10,r,8.94,,,d,,,,,CD-52  9466?,,,,Sm 52,178.5723619,5.312127745,-0.873537291,0.023116373,70,1
Wo 9691,,,20,18,4,-50,9.3,0.432,235.6,17.9,,G2 IV-V,,6.27,,,0.55,,,-0.02,,,0.2,,,435,78,435,78,,4.46,,,d,30,-35,21,193307,CD-50 129290,,,,LTT 8055,22.99575735,5.314818461,-0.869959366,1.432213152,52,2
Gl 788.1,,,20,18,35,-58,26.4,0.845,114.8,-66,,m,,10.59,,,1.46,,,1.16,,,0.68,,,512,85,512,85,,9.14,,,d,-101,-1,-19,,CD-58  77340,,3542,,Sm 54,19.53978594,5.317072844,-1.004611517,0.019227188,72,0
GJ 1251,,,20,21,33,-76,49.9,1.43,152.9,122,,M4.5,,13.82,,,1.74,,,1.13,,,1.26,,,,,59,10,r,12.67,,,d,-9,-145,-83,,,,493,,,169.4925088,5.330017369,-1.31193491,0.000744469,74.5,1
GJ 1252,,,20,23,46,-56,35.7,1.283,161.4,6,,m,,12.23,,,1.45,,,1.07,,,0.97,,,,,42,8,r,10.35,,,d,-61,-127,-35,,,,492,,,238.0959381,5.339689402,-0.966999672,0.006308005,72,0
Gl 790,,,20,24,38,-31,1.6,0.519,181.6,-1,,G5 V,,6.61,,,0.73,,,0.28,,,0.24,,,563,47,563,47,,5.36,,,b,3,-43,-8,194640,CD-31 175970,,3554,,,17.77137615,5.343470949,-0.540586647,0.625158278,55,0
Gl 791,,,20,24,40,-27,54.1,0.892,192.9,-16,,M3,K,11.41,,,1.52,,,1.12,,,1.04,,,796,90,796,90,,10.91,,,c,0,-55,6,,CD-28 166760,,3553,,,12.57609055,5.343616393,-0.455501846,0.003766006,73,1
NN,,,20,24,50,27,20.9,0.288,0,,,m,,12.27,,,,,,,,,0.97,,,,,43,8,r,10.44,,,d,,,,,,G186-027,,,LTT 15978,232.5588562,5.344343614,0.477318462,0.005806177,72,0
GJ 1253,,,20,24,58,58,24,0.606,24.1,,,M5,K,14.04,,,1.79,,,,,,1.42,,,1076,36,1076,36,,14.2,,,a,,,,,,G230-040,3549,,Wolf 1069,9.311637884,5.34492539,1.019272283,0.000181893,75,1
Gl 791.1,A,,20,26,1,-17,58.8,0.029,215.5,18.4,,F2 IV,,4.78,,,0.38,,J,0.03,,J,0.36,C,J,521,79,521,79,,3.36,,,d,16,5,-8,194943,BD-18  56894,,,,Rho Cap,19.20254405,5.349506879,-0.279601746,3.944838756,42,2
Gl 791.1,B,,20,26,1,-17,58.8,0.029,215.5,,,,,10,*,,,,,,,,,,,521,79,521,79,,8.6,*,,d,,,,,BD-18  56895,,,,,19.20254405,5.349506879,-0.279601746,0.031617416,72,0
Gl 791.2,,,20,27,21,9,31.2,0.685,79.8,-15,,dM6  e,,13.05,,,1.65,,,1.28,,,1.32,,,1142,19,1142,19,,13.34,,,a,-28,-5,-16,,,G024-016,3556,,,8.775629758,5.355324644,0.166155345,0.000401637,76,1
Wo 9697,A,p,20,28,4,26,40.6,0.197,224.8,15.4,,dM1,W,10.28,,,1.34,,J,1.24,:,J,0.6,,J,284,46,284,46,,7.55,,,d,36,3,3,,BD+26  3915,,,V067,,35.21600138,5.358451692,0.465595667,0.083166224,71,1
