"Additional remarks (names LTT LFT wolf ross etc)",Distance in Parsecs,right ascension in rads,declination in rads,Luminosity in ('Sol's),Spectrum type,Size
LTT 15494,23.42632193,4.871359386,0.359276027,0.087085925,49,1
,312.5005333,4.871504831,0.743859327,0.390822872,60,1
Wolf 1466,15.16252074,4.876159042,-0.165719012,0.005056934,70.5,1
,17.80296443,4.878777036,-0.219591509,0.015413847,70,1
,204.0824493,4.878849758,0.582300016,0.002050539,72,0
,73.53167848,4.882849471,0.431736279,0.000501,72,0
,73.53167848,4.882849471,0.431765368,8.71E-05,72,0
LP 25-02,181.8190985,4.885176576,1.396990622,0.001513079,74,1
,18.98411825,4.886049241,-0.868941257,0.058605655,55,0
,156.2510667,4.886849184,0.692139404,0.000911698,72,0
Ross 145,117.6484755,4.88743096,0.554665636,0.003731477,73,1
LTT 7421,188.6801286,4.88779457,-0.188582826,0.000660456,35,1
LTT 15516,104.1682667,4.888885401,0.241728101,0.00071096,72,0
GD 215,24.75920986,4.891067063,0.074845536,0.000575229,36,1
LP 229-30,14.13610069,4.894557721,0.708836387,8.87E-06,72,0
,3.543424021,4.896521216,1.039430836,0.002936809,74,1
,3.543424021,4.896593939,1.03934357,0.001392707,75,1
,243.9031224,4.89913921,-0.471529786,0.004569673,72,0
,200.0008333,4.900375485,0.764105147,0.337269315,60,1
,19.96843229,4.902266259,0.357734319,7.312104876,46,0
,238.0959381,4.905175141,-1.052986227,0.003800854,72,0
,18.59633029,4.907211358,-0.859458301,0.099988698,53,0
LP 141-11,19.96843229,4.907793135,0.914581617,0.000313205,71,1
,140.8462538,4.908011301,-0.040288017,0.051515364,67,1
,222.2229722,4.909538464,-0.233263255,0.006024084,72,0
,111.1126111,4.910338406,-0.986401916,0.000870662,72,0
,172.4147598,4.91222918,-1.080067919,0.013301723,73,1
,15.61131248,4.913610899,0.186662964,0.138025009,64,1
,15.56282137,4.916010726,0.303454579,0.043244716,71.5,1
,23.37162084,4.916156171,-0.342375422,3.80214321,62,2
,2.989322853,4.916374337,-0.385863209,0.000491856,74.5,1
,16.98774933,4.919719551,0.052970743,0.012703018,71.5,1
,204.0824493,4.920010439,-1.032769496,0.001513079,72,0
,222.2229722,4.924373762,-0.991986969,0.005968852,72,1
,172.4147598,4.927864421,0.836245422,0.002511148,72,0
,212.7667408,4.92888253,0.42580216,0.00310368,72,0
,13.38145877,4.928955252,0.288502925,0.013549033,71.5,1
,250.0006667,4.930627859,-0.935176502,0.115865477,63,0
,250.0006667,4.930627859,-0.935176502,0.006605307,72,0
,13.31041395,4.931645968,-0.651647765,0.001281911,50,1
,13.31041395,4.931645968,-0.651647765,8.71E-05,72,0
,24.1033036,4.932591354,0.923453707,3.191719671,59,2
LTT 7499,243.9031224,4.938845451,-0.636027068,0.296465446,61,0
,25.00666791,4.939718115,-0.371144265,5.4958684,63,2
,16.11341424,4.941681611,0.190415421,0.037664317,70,1
,16.11341424,4.941681611,0.190415421,0.002629501,72,0
,11.30146192,4.943863272,0.145531371,0.00999774,73,1
,238.0959381,4.944517771,0.073332917,0.301977423,58,0
Sm 24,13.69208149,4.945172269,-0.976482628,0.027034792,67,0
,13.69208149,4.945172269,-0.976482628,0.016289668,65,0
,24.45669575,4.947063043,0.410065108,0.301977423,62,1
,208.3341333,4.951280922,0.131045138,0.012471151,72,0
,212.7667408,4.952371753,0.808261977,0.001037179,72,0
ADS 11871,17.70853522,4.953026251,0.573107949,1.995329973,49,0
,17.70853522,4.953026251,0.573107949,0.218759843,61,0
,238.0959381,4.953317139,0.950651755,0.032804026,70,1
,238.0959381,4.953462583,0.950069978,0.007514425,72,0
Sm 26,11.49558578,4.953826194,-0.831882099,0.003979992,73,1
,10.58660767,4.954844302,0.102218117,0.01994879,72,0
LTT 15573,285.714869,4.960734789,0.525489549,1.36774985,52,0
LTT 15574,232.5588562,4.962043785,0.138200988,0.021277369,72,1
,18.42525938,4.974915589,0.013671746,0.125879735,55,1
L 850-062,18.84124463,4.976297308,-0.215809962,0.000353045,74,1
,13.38145877,4.977024528,1.231940653,0.000816297,72,0
,23.20904104,4.981533295,-0.352265621,15.13763131,60,2
LP 045-128,238.0959381,4.986842005,1.227839129,0.004741174,72,0
Steph 1676,250.0006667,4.986914727,1.11555628,0.031617416,70,1
,357.1433238,4.987278338,0.40136755,0.420708748,59,1
Gamma Cra,147.0599569,4.987423782,-0.64338654,2.128217945,48,0
,147.0599569,4.987423782,-0.64338654,1.888050248,48,0
,25.1322627,4.98771467,0.240709993,34.67972101,30,0
,50.00333349,4.988587335,0.451080345,2.8055757,62,1
,16.35007374,4.989459999,-0.630354748,0.809087486,55,2
LTT 7571,23.20904104,4.990841718,-0.458236195,21.88093004,61,2
,8.931383473,4.99585954,0.363261195,0.003434623,72,1
,8.931383473,4.996368594,0.363057573,0.003466405,72,1
,232.5588562,4.997313981,-0.724195284,0.331113157,61,0
,256.4109064,4.997386703,-0.540150315,0.424601711,60,0
,16.81664345,4.999132032,0.292808071,0.920445826,55,0
,8.177076073,4.999277476,0.566359342,0.001046776,73.5,1
,8.177076073,4.999277476,0.566359342,0.00079405,75,1
,17.25104977,5.001459138,0.462686785,0.000222752,72,0
Ross 727,21.32978029,5.002477246,-0.229976218,0.006136086,73,1
,123.4581401,5.003059023,0.562025108,0.002534385,72,0
,217.392071,5.005022518,0.59306288,0.069814118,66,1
Sm 29,169.4925088,5.005458851,-0.816232314,0.045282879,67,0
Steph 1680,181.8190985,5.00756779,0.68286007,0.00847029,70,1
,10.69937664,5.007640512,0.307032504,0.000387108,72,0
LTT 15613,243.9031224,5.009604008,0.025423629,0.007242608,72,0
,303.030853,5.010113062,1.390561993,0.103741303,68,1
Sm 31,18.52752158,5.010476672,-0.943350461,0.008951575,72,0
,158.7312087,5.014403663,-1.420174412,0.001819137,73.5,1
LP 336-6,208.3341333,5.014767273,0.568686448,0.024205869,72,0
,192.308559,5.015785382,-0.678584013,0.002629501,73,1
,10.07694796,5.016221714,0.049043752,0.003190638,74,1
,17.25104977,5.020730482,0.619242819,0.004053989,72,0
LFT 1459,22.99575735,5.021312258,0.868504925,1.086430044,56,0
LFT 1460,22.99575735,5.021239536,0.868475836,0.920445826,56,0
,21.14953444,5.022257645,1.334798723,3.467580143,42,0
,185.1860852,5.023348475,1.004960583,0.457070624,58,0
,21.79414426,5.028439019,0.036157404,0.03435011,64,1
Ross 651,21.79414426,5.028439019,0.036157404,0.014057532,72,0
,20.88481219,5.028729907,0.33551046,0.009118006,73,1
,20.88481219,5.028729907,0.335306838,0.001870105,73.5,1
Sm 34,13.78621213,5.031129735,-0.768410292,0.014856287,69,0
,13.78621213,5.031129735,-0.768410292,0.015132499,72,0
,196.0792814,5.031929678,0.432928921,0.043244716,70,1
,5.688867195,5.037383832,0.088953614,0.006308005,73.5,1
,5.688867195,5.037601998,0.088633637,2.73E-06,75,1
,119.0490191,5.043128874,-0.91106187,0.005806177,72,1
,5.720908779,5.048873916,-0.774722566,0.000362937,74.5,1
,11.69652186,5.049455692,0.674278868,0.000176936,72,0
,166.6676667,5.05221913,0.649960613,0.724424497,58,0
,10.13794293,5.05221913,-0.108908545,0.001096111,72,0
,10.13794293,5.052073686,-0.108995812,0.001270158,75,1
,208.3341333,5.053600849,-0.609527152,0.963827281,55,0
,25.5819654,5.056073399,-0.2802417,15.277705,40,2
,19.65485132,5.058764115,0.254498094,0.00210799,35,1
,10.17902017,5.059418613,0.36288304,0.000401637,72,0
,10.94422666,5.059927668,0.121358561,0.001190848,72,0
,22.42895972,5.060654888,0.49858239,0.010663584,71,1
,232.5588562,5.06247294,-1.141939841,0.205100268,65,0
,21.01633879,5.064509157,0.51213778,0.000272788,72,0
,21.10494848,5.068436148,-0.381267175,0.01659253,64,1
,17.64613785,5.068799758,0.578082137,0.765586569,60,0
,15.56282137,5.072726749,0.206588806,1.819754336,58,2
Delta Aquila,13.8051942,5.074472078,0.052592588,7.516973181,40,2
Ross 164,149.254848,5.075126577,0.493055514,0.001994653,73.5,1
LTT 15678,175.4395465,5.081526117,0.290015544,0.001555472,72,0
,208.3341333,5.083416891,0.861378164,0.235488212,63,0
,11.04048951,5.086180329,1.316763654,7.51E-05,72,0
LTT 15688,212.7667408,5.090398208,0.12310389,0.01994879,67,1
,476.1908262,5.091052706,-0.469668102,12.59081945,63,2
,476.1908262,5.091052706,-0.469668102,0.660680006,72,0
,20.6692259,5.093888866,0.549953247,0.613747298,57,2
LTT 7713,303.030853,5.09723408,-0.093927803,0.972745904,50,1
LTT 7719,200.0008333,5.101742848,-0.601062306,0.114803164,65,0
LTT 7720,175.4395465,5.10217918,-0.185295789,0.251171609,62,0
,22.42895972,5.10537895,0.008203047,0.02937141,70.5,1
LTT 7723,256.4109064,5.105524394,-0.898262788,0.004323983,74,1
L 160-102,16.62133326,5.105815283,-1.065552597,0.003249959,72,0
,20.58423392,5.106397059,1.020726724,0.855060141,61,0
LTT 15709,21.69965921,5.112287545,0.126914525,6.792675077,63,2
Ross 1063,166.6676667,5.11352382,0.68803788,0.005056934,72.5,1
,13.58081215,5.114469207,0.077987129,0.028835295,70.5,1
Sigma Dra,5.64148268,5.115850926,1.214341916,0.369810122,60,0
,208.3341333,5.116796312,0.145734993,0.026541327,71,1
,208.3341333,5.116796312,0.145734993,0.003697265,72,0
,243.9031224,5.118323476,0.892357758,2.654732785,47,0
Wolf 1108,175.4395465,5.121159636,0.927438876,0.003466405,73,1
ADS 12664,19.05637186,5.122686799,-0.164904525,0.11693762,62,0
,19.05637186,5.122686799,-0.164904525,0.026297983,67,1
,200.0008333,5.125813847,-0.237132068,2.269956189,47,0
Theta Cygni,18.52752158,5.12734101,0.874497222,4.830961495,44,0
,18.52752158,5.12734101,0.874497222,0.001819137,72,0
,17.99488152,5.127631898,0.481827229,0.001802459,72,0
,243.9031224,5.131777055,0.589543133,0.534547925,55,1
LTT 7783,277.7783778,5.141303644,-1.027562597,0.68547552,55,0
,277.7783778,5.141303644,-1.027562597,0.218759843,72,0
,196.0792814,5.145739689,-0.781965683,0.033107573,71,1
,23.42632193,5.1461033,0.053087098,0.003371931,72,0
,20.79803962,5.149157626,1.252419182,0.015556477,70.5,1
,232.5588562,5.150830233,0.879791387,1.940949059,52,0
,232.5588562,5.151048399,0.879645943,1.555999399,55,0
,250.0006667,5.151630175,1.331744397,0.319135894,60,1
LTT 7797,22.9430481,5.15177562,-0.251531034,2.884181457,45,2
LTT 7809,243.9031224,5.156357109,-1.235634933,0.001379938,72,0
,238.0959381,5.158611492,1.010487459,1.58492902,48,1
,22.78636159,5.164647423,0.5844235,0.206998131,63,0
,22.78636159,5.164647423,0.5844235,0.173765156,63,0
Ross 165,10.75667093,5.164938311,0.471587964,0.000691584,74.5,1
,10.75667093,5.164938311,0.471587964,0.000456916,72,0
,172.4147598,5.165592809,0.563072306,0.01169244,70,1
,13.50763457,5.168065359,0.556730943,0.013800941,70.5,1
,13.50763457,5.168065359,0.556730943,0.005752943,72,1
ADS 12913,22.52992422,5.168501692,0.586605162,4.446638346,45,2
,22.52992422,5.168647136,0.586663339,0.16594406,66,1
,256.4109064,5.180209942,0.141051692,0.000456916,72,0
LTT 15792,17.10377099,5.183991489,0.56641752,0.002753432,73,1
LTT 15794,238.0959381,5.185009597,0.552396708,0.003466405,72,0
Alpha Aquila,5.008782954,5.185155042,0.15245451,10.56939834,37,2
Omicron Aquila,169.4925088,5.186391316,0.17959438,2.269956189,48,0
,169.4925088,5.186391316,0.17959438,0.001444976,73,1
,11.93294596,5.190681917,0.808960108,0.000911698,72,0
LTT 15805,196.0792814,5.19111825,0.200771042,1.180330241,50,0
L 349-068,26.04806777,5.19395441,-0.804131364,0.005494005,73,1
LTT 7857,204.0824493,5.195045241,-1.248055859,0.151342097,65,0
,13.95895857,5.198026845,-0.417715468,0.575424328,63,1
,217.392071,5.199554008,0.593528301,0.009202378,72,0
,243.9031224,5.201517503,0.566010276,0.005544843,72,0
,4.752500617,5.202244724,0.773035415,8.39E-05,75.5,0
,4.752500617,5.202317446,0.773035415,4.83E-05,72,0
LTT 15820,333.3338333,5.203480999,0.068649617,0.167479597,63,1
Beta Aquila,13.47134152,5.204789996,0.109606677,5.152701099,58,2
,13.47134152,5.204789996,0.109606677,0.004167573,73,1
LTT 7876,217.392071,5.207335267,-0.532849021,0.175373064,64,0
,11.62876428,5.209516929,-0.01454441,0.000387108,36,1
,21.93742641,5.211989479,0.892474113,0.006605307,72,1
,21.10494848,5.212207645,-0.197309472,0.073780982,64,0
,21.10494848,5.212498533,-0.19736765,0.00027786,72,0
BPM 26450,227.2734606,5.212353089,-0.958680269,0.162915092,63,0
,263.1585281,5.215116527,0.518100988,0.416851479,60,0
,250.0006667,5.2170073,1.030238769,0.056485729,70,1
,250.0006667,5.216352802,1.030122413,0.002167051,72,0
,15.85838209,5.217443633,0.033335789,0.003629779,72,0
,24.63730984,5.223188675,-0.172962129,2.355148308,50,0
,19.38844763,5.223406841,-0.561326976,1.78653846,48,0
LTT 15851,192.308559,5.229733659,0.394037167,0.275405438,55,1
,196.0792814,5.230897212,-0.869406678,0.114803164,65,0
,13.41726715,5.233078874,-1.121752199,0.004527776,72,0
,13.41726715,5.233078874,-1.121752199,0.001169112,72,0
,222.2229722,5.237224031,0.269827902,0.586122795,58,0
,14.17607946,5.237224031,0.055559648,0.181954866,64,0
,18.87676076,5.238460306,-1.16145844,1.148161408,52,0
L 349-18,434.782992,5.23896936,-0.771522796,0.022694431,64,1
LP 926-31,200.0008333,5.240060191,-0.526594924,0.000549338,72,0
LP 694-16,166.6676667,5.241732798,-0.13494304,0.001046776,72,0
,12.68743079,5.242096408,0.102363561,0.002031739,72,0
,16.73237885,5.242823629,0.519439074,1.270589041,58,2
,16.73237885,5.242023686,0.518915475,0.00043635,74,1
,181.8190985,5.243769016,0.405120008,0.359731282,61,0
,16.62133326,5.244059904,0.29554242,1.148161408,51,0
,196.0792814,5.24500529,0.447647864,0.235488212,63,0
LP 754-16,17.49205446,5.248059617,-0.190415421,4.74E-05,72,0
,185.1860852,5.248568671,0.948150116,0.244326154,60,1
,22.83835186,5.250532166,0.66904288,1.541733213,55,2
Delta Pav,5.737067464,5.252713828,-1.146477697,1.066599497,58,0
,16.70447833,5.253077438,0.947771961,0.003871521,73,1
Wolf 1131,181.8190985,5.2552591,0.921941089,0.001569865,72,0
,19.73231841,5.256204486,-0.52546046,0.004245057,73,1
,19.73231841,5.25598632,-0.525547727,0.003371931,73.5,1
,204.0824493,5.259331535,-0.005468698,0.001379938,72,0
,21.37532336,5.263694858,0.578576647,0.000444463,72,0
,277.7783778,5.265658353,-0.236783002,0.08393579,63,1
,169.4925088,5.268058181,-0.350403936,0.00041671,36,1
,15.83332305,5.268421791,-0.337953921,0.059147953,64,0
,126.5835952,5.270239843,-0.517228324,0.001870105,34,1
LP 870-45,222.2229722,5.270458009,-0.423707765,0.00043635,72,0
,5.676152417,5.270530731,-0.624333362,0.206998131,63,0
,5.676152417,5.270530731,-0.624333362,0.000724179,73.5,1
,196.0792814,5.274530444,0.279834457,0.390822872,61,0
,196.0792814,5.275039498,0.279776279,0.00088685,72,0
,243.9031224,5.277875658,0.66755935,0.34353993,58,0
LTT 7995,256.4109064,5.278093824,-0.196087741,2.606276094,47,0
Sm 50,6.12868379,5.281002706,-0.779929465,0.021082287,70,0
,22.52992422,5.286311416,0.114173622,0.002332764,75,1
LTT 15921,22.52992422,5.28609325,0.114609954,0.000226893,37,1
,232.5588562,5.287402247,-0.114668132,0.03907787,67,0
,9.209334878,5.289074854,-0.468039128,0.376685746,60,0
,16.56636234,5.290092963,1.345299787,0.066671814,70,1
,212.7667408,5.291038349,-0.669479212,0.30759188,61,0
,28.90750158,5.297874222,0.747437252,0.074463703,70,1
,303.030853,5.299110497,0.118100613,0.103741303,68,1
Sm 51,15.984879,5.30630998,-0.79264128,0.072434262,65,0
,172.4147598,5.307982588,0.273725804,0.00496463,72,0
,13.72957866,5.310309693,1.164018256,0.698220093,55,0
,222.2229722,5.311109636,0.137008346,0.002909883,72,0
Sm 52,178.5723619,5.312127745,-0.873537291,0.023116373,70,1
LTT 8055,22.99575735,5.314818461,-0.869959366,1.432213152,52,2
Sm 54,19.53978594,5.317072844,-1.004611517,0.019227188,72,0
,169.4925088,5.330017369,-1.31193491,0.000744469,74.5,1
,238.0959381,5.339689402,-0.966999672,0.006308005,72,0
,17.77137615,5.343470949,-0.540586647,0.625158278,55,0
,12.57609055,5.343616393,-0.455501846,0.003766006,73,1
LTT 15978,232.5588562,5.344343614,0.477318462,0.005806177,72,0
Wolf 1069,9.311637884,5.34492539,1.019272283,0.000181893,75,1
Rho Cap,19.20254405,5.349506879,-0.279601746,3.944838756,42,2
,19.20254405,5.349506879,-0.279601746,0.031617416,72,0
,8.775629758,5.355324644,0.166155345,0.000401637,76,1
,35.21600138,5.358451692,0.465595667,0.083166224,71,1
"sep 1.3"" 335d",35.21600138,5.358451692,0.465595667,0.054946262,72,0
,256.4109064,5.364923954,0.586517895,0.115865477,68,1
Ross 188,15.07131333,5.364996677,0.669886456,0.000801398,74,1
,8.325748496,5.366160229,1.139292758,0.0035965,73,1
,19.57799089,5.371687105,0.728151364,0.487511298,59,0
BS 7855,256.4109064,5.373068824,-0.211272106,2.013793444,46,0
,222.2229722,5.373505157,0.404858209,0.002883204,72,0
,200.0008333,5.376414039,0.05550147,0.005544843,72,0
,14.42079507,5.376632205,0.434586984,0.004445131,33,1
,16.01042142,5.378522978,1.074541043,0.002187104,72,0
,232.5588562,5.381286416,1.119599626,0.002753432,72,0
Wolf 1074,196.0792814,5.383686244,1.031809565,0.001418601,72,0
Alpha Ind,22.32889699,5.384631631,-0.812159879,23.99207117,60,2
,204.0824493,5.388267733,0.674889733,0.001659066,72,0
Wolf 1351,232.5588562,5.389285842,0.380045445,0.012471151,72,1
Phi(2) Pav,181.8190985,5.392703778,-1.034660269,2.582380443,48,0
,250.0006667,5.396485325,0.671282719,1.086430044,52,0
,15.75861981,5.397794322,0.083659449,0.115865477,64,0
,15.75861981,5.397794322,0.083659449,0.038012838,68,0
,14.27702527,5.398376098,-0.384699656,0.505807739,58,0
,22.37881639,5.463171447,1.301695645,0.331113157,58,0
,24.75920986,5.402012201,1.316269144,0.346718823,60,0
,24.75920986,5.402012201,1.316269144,0.038012838,72,0
,126.5835952,5.402303089,-1.398066908,0.003466405,72,0
,9.859473433,5.402521255,0.267238997,0.000359609,74,1
Steph 1806,227.2734606,5.402739422,-0.169442382,0.007514425,70,1
,20.08862369,5.403902974,0.344760705,0.920445826,55,0
L 1288-004,20.08862369,5.403902974,0.34414984,0.006192865,72,0
,12.20879935,5.404484751,-0.892503202,0.038364584,67,0
,8.163825207,5.404993805,-0.547858852,0.002311376,74.5,1
,8.163825207,5.404993805,-0.547858852,0.002398123,74.5,1
,20.25115066,5.405066527,-0.375420322,0.046982358,65,0
,256.4109064,5.408775352,-1.18216968,0.002398123,33,1
,23.93041306,5.409138962,-0.344615261,0.005544843,33,1
,14.89215828,5.410811569,-0.330099939,0.008869503,72,1
,14.89215828,5.410811569,-0.330099939,0.000501,72,0
,238.0959381,5.411393346,0.999055553,0.037664317,67,1
,232.5588562,5.41153879,-0.495644419,0.779820591,55,0
,21.14953444,5.412193288,-0.905796793,6.026127114,37,2
,200.0008333,5.415320337,0.006341363,0.008707608,60,1
Wolf 1084,15.80834324,5.418738273,0.962490905,0.000290955,75,1
AU Mic,9.372377399,5.419538216,-0.532005445,0.02290443,70,0
,192.308559,5.419610938,0.152134533,0.00999774,72,0
,192.308559,5.419538216,0.152192711,0.00310368,72,0
,20.49993887,5.41968366,0.341648201,0.027537431,71.5,1
LP 928-7,208.3341333,5.422447098,-0.495062642,0.001659066,72,0
Psi Cap,129.8714132,5.424192427,-0.428449243,3.281144291,45,0
,11.72384733,5.424919648,0.77338448,0.005859903,73,1
LTT 16071,22.83835186,5.428483028,1.001818991,7.11282007,48,2
Epsilon Cygni,19.23943863,5.428773916,0.58960131,33.73455658,60,1
,19.23943863,5.428337584,0.589572221,0.001405594,74,1
Eta Cepheus,13.15329638,5.429137527,1.075879129,6.368533923,60,2
L 046-163,15.56282137,5.430155635,-1.370374351,0.003836025,72.5,1
Iota Mic,20.25115066,5.432773629,-0.764948722,3.251061109,41,2
,200.0008333,5.439391336,0.340950069,0.001555472,72,0
Wolf 882,208.3341333,5.441354831,0.0093666,0.002187104,73.5,1
LTT 16093,181.8190985,5.441791164,0.650687834,0.001940291,34,1
,188.6801286,5.445718154,0.509607053,0.134263262,65,0
,20.00833576,5.446372653,0.459487014,0.000205031,72,0
LTT 16100,212.7667408,5.449936033,0.919904871,0.05011136,65,1
BS 7995,24.82061372,5.45408119,0.469639013,7.944090424,57,2
USNO 764,13.86245617,5.459244456,0.182096019,0.000432349,72,0
LTT 18506,232.5588562,5.460844341,1.203899029,0.009815251,73,1
,7.512933055,5.464189556,1.081667804,0.018531688,72,0
,232.5588562,5.465934885,0.226543737,0.140591213,63,0
L 856-054,12.68743079,5.466371217,-0.240506371,0.001458347,73.5,1
,12.68743079,5.466298495,-0.239982772,0.000210775,72,0
,222.2229722,5.470807262,-0.445262581,2.249144089,48,0
,17.77137615,5.471898093,-0.163595529,0.007110409,74,1
Ross 193,15.75861981,5.472116259,-0.086626509,0.003731477,73,1
Ross 193B,15.75861981,5.472043537,-0.086684686,4.96E-05,72,0
,200.0008333,5.47320709,-0.762563439,0.855060141,50,0
,23.59197381,5.476188694,0.745895545,0.125879735,32,1
Wolf 137,13.13606819,5.476625027,0.386997673,0.00235435,73,1
,192.308559,5.482006458,-0.561821486,0.369810122,60,0
,238.0959381,5.483242733,0.594808209,0.018531688,72,1
,22.58074846,5.485933449,0.658599993,0.288385548,65,1
LTT 8318,22.99575735,5.487242446,-0.729140384,0.005494005,64,1
,15.13961533,5.489714996,0.696008217,0.014585116,73,1
,15.13961533,5.489714996,0.696008217,0.003466405,72,0
LTT 8325,208.3341333,5.491605769,-0.54593899,0.065454857,65,0
,250.0006667,5.494151041,0.358403362,0.001258513,72,0
,169.4925088,5.494369207,0.57677314,0.003047028,72,0
,169.4925088,5.494660096,0.576744051,0.001418601,72,0
Wolf 906,12.46669353,5.494878262,-0.095818576,0.004363994,72.5,1
,156.2510667,5.495605482,-0.992132413,0.001541211,74,1
,175.4395465,5.496550869,-0.862658072,0.001513079,72,0
,21.84169634,5.501641413,0.797353669,0.353165127,625,0
,21.84169634,5.501641413,0.797353669,0.002629501,72,0
Eta Cap,18.70050843,5.504623017,-0.348135008,2.884181457,35,0
,18.70050843,5.504623017,-0.348135008,0.794319257,72,0
Ross 769,17.40089138,5.507168289,-0.294437045,0.006853206,72,1
,17.074617,5.510222615,0.120020475,0.121326323,66,0
Steph 1853,212.7667408,5.510586225,-0.294727933,0.029102118,67,1
LP 576-34,23.20904104,5.512767887,0.073827427,0.006308005,72,0
,23.98776676,5.516040379,-1.267603547,1.380406108,53,2
,23.98776676,5.516040379,-1.267603547,1.380406108,72,0
,23.98776676,5.516040379,-1.267603547,0.001994653,72,0
,14.69564396,5.516985766,-0.242193523,0.258208858,61,0
,14.69564396,5.516985766,-0.242193523,0.015132499,70,1
61 Cygni,3.512391951,5.518149318,0.671951762,0.086287477,65,0
,3.512391951,5.518149318,0.671951762,0.040544474,67,0
,17.28081094,5.520476424,-1.430879098,0.000981414,36,1
,22.37881639,5.522658086,-0.359625092,3.162456379,30,0
LTT 16183,312.5005333,5.52316714,0.435895981,0.094612765,68,1
,22.42895972,5.524548859,-0.058817596,0.073104521,72,1
,22.42895972,5.524548859,-0.058817596,0.001904875,72,0
Wolf 918,10.92042375,5.526148744,-0.218544311,0.004654634,73,1
LFT 1608,23.98776676,5.527166853,1.03908177,0.002398123,71,1
LFT 1609,25.19553476,5.528403128,0.81951935,0.026297983,63,1
LFT 1610,23.59197381,5.534802668,-0.736528944,0.007583958,71,1
,357.1433238,5.535166279,1.406531755,0.051043045,65,1
Ross 824,188.6801286,5.536111665,0.510014296,0.011800634,71,1
LTT 8410,277.7783778,5.537129774,-0.689899564,3.133461388,47,0
LTT 16209,256.4109064,5.538802381,0.789848753,0.420708748,62,1
,24.04539627,5.545783698,0.126158216,0.000170536,72,0
,18.77061236,5.550365187,0.171100444,2.77985277,47,0
,18.77061236,5.550365187,0.171100444,2.187845701,47,0
Tau Cygni,19.46382223,5.55363768,0.660287145,9.81858027,40,2
,19.46382223,5.55363768,0.660287145,0.895359908,50,0
L 1577-019,19.46382223,5.553564958,0.659850813,0.005246722,73,1
,169.4925088,5.554510344,0.446629756,0.003530853,72,0
,144.9286862,5.557782837,0.440259304,0.293747301,55,0
Ross 776,153.8472372,5.558582779,0.51757739,0.001753334,72,0
,153.8472372,5.558437335,0.517548301,0.000831474,72,0
,163.9354429,5.559237278,0.160308492,0.154155896,68,1
,3.910414677,5.560328109,-0.679602122,0.028049416,70,0
,21.4669961,5.562291604,-1.054935178,0.920445826,55,0
Steph 1876,238.0959381,5.56287338,-0.155130682,0.007045217,71,1
,238.0959381,5.563091547,-0.15492706,0.002290184,72,0
Ross 773,204.0824493,5.563600601,0.360992267,0.003731477,73,1
LTT 16246,204.0824493,5.563600601,0.360992267,0.001379938,74,1
,232.5588562,5.564036933,-0.740979534,0.93755904,55,0
,21.06055033,5.565273208,0.000814487,0.199510446,66,1
LTT 8452,222.2229722,5.566727649,-0.976511716,0.000831474,36,1
LTT 8456,181.8190985,5.567163982,-1.154273501,0.012586551,72,0
BS 8140,23.87333321,5.568982033,-0.91350533,7.944090424,35,0
,23.87333321,5.568909311,-0.91350533,0.870957683,37,0
,17.70853522,5.571381861,-0.444011762,0.608120154,55,0
,17.70853522,5.571381861,-0.444011762,0.038012838,56,1
Alpha Cepheus,14.93654565,5.573636244,1.088620032,20.51466375,37,2
,19.65485132,5.573636244,0.942419618,0.003943501,72,0
LTT 8473,22.68308863,5.573636244,-0.88563824,0.023983937,55,1
,21.01633879,5.573781688,-0.348105919,0.086287477,65,0
LTT 8497,208.3341333,5.586435325,-1.179057176,0.613747298,55,0
Sm 78,263.1585281,5.588835153,-0.786794427,0.00625017,72,1
,250.0006667,5.593198476,0.144658706,0.001904875,72,0
Gamma Pav,8.67728866,5.595234694,-1.124108394,1.342784388,48,0
Sm 79,204.0824493,5.598143576,-0.721693646,0.00310368,77,1
,277.7783778,5.599452573,-0.971362995,0.231189859,63,0
,14.93654565,5.601416068,-0.784903653,0.197681233,60,0
L 353-009,14.93654565,5.60076157,-0.785107275,0.000456916,72,0
,19.02017634,5.603306841,0.06143559,0.019584665,71,1
,18.66565275,5.605270337,-0.121184028,0.010962353,70,1
,243.9031224,5.605415781,1.226268332,0.636781414,55,1
Ross 778,24.82061372,5.608251941,0.123743844,0.012243516,70.5,1
,212.7667408,5.608906439,0.590066731,0.013674407,72,0
,188.6801286,5.608906439,-0.374838546,0.004053989,74,1
,333.3338333,5.610142714,0.181368798,0.310438133,62,1
LTT 18524,20.49993887,5.614360593,1.281624359,0.00277891,34,1
,6.790596123,5.616469533,0.304007267,0.003019092,74,1
,15.73387544,5.616760421,-0.196756784,0.04919668,70,0
LTT 8542,161.2913559,5.618214862,-0.682016494,0.001147772,73,1
,7.982755364,5.622432741,-0.174358392,0.000839168,74.5,1
,7.982755364,5.622432741,-0.174358392,6.02E-05,72,0
,24.57680921,5.623232684,0.403461945,0.104701257,68,1
,172.4147598,5.623887182,-0.140237205,0.280525861,50,1
LP 397-34,123.4581401,5.62912317,0.42481314,0.001147772,72,0
,4.687190317,5.629704946,-0.851371609,0.006425285,71,0
Wolf 923,166.6676667,5.633777381,-0.120951317,0.00060234,73.5,1
LTT 16303,14.58869909,5.634213714,0.027430758,0.000846933,72,0
