Additional remarks (names LTT LFT wolf ross etc),Distance in Parsecs,right ascension in rads,declination in rads,Luminosity in ('Sol's),Spectrum type,Size
Patrick 5365,1393.907291,-2.826928219,-0.164266488,0,51.74639418,0
Patrick 6047,1394.188499,1.752232962,0.096345817,0,51.73977856,0
Patrick 6218,1394.469681,2.13357417,-0.103131951,0,51.70224563,0
Patrick 5636,1394.677756,1.307636985,-0.277842945,0,50.93985351,0
Patrick 5800,1395.375042,1.885655804,0.327635338,0,50.10013411,0
Patrick 6235,1395.832394,2.770937072,-0.020371484,0,51.3217384,0
Patrick 4451,1396.01305,2.416935437,-0.120363092,0,49.52975599,0
Patrick 4316,1396.060881,-2.796450297,0.359100149,0,50.17305646,0
Patrick 6313,1396.120378,2.224312109,0.0978239,0,51.43241106,0
Patrick 4220,1396.215596,1.96433907,-0.143895224,0,49.3897688,0
Patrick 6559,1396.818835,2.524441031,0.049092391,0,52.39928874,0
Patrick 6344,1397.138945,2.377961296,-0.219476323,0,50.70401396,0
Patrick 4477,1397.289451,1.757271569,-0.09311337,0,49.80409658,0
Patrick 7058,1397.391124,2.409690761,0.091372792,0,52.91117815,0
Patrick 6121,1397.697952,1.730653055,0.059922951,0,49.90769116,0
Patrick 4544,1397.891335,-3.128202098,-0.282493868,0,51.7974782,0
Patrick 7216,1398.041891,2.256785764,0.018948494,0,49.73571704,0
Patrick 6794,1398.261779,2.912791887,0.243106183,0,51.22773076,0
Patrick 4991,1398.318213,2.670448698,0.140280468,0,51.67719232,0
Patrick 4837,1398.523236,-2.914905433,-0.00736718,0,49.18286499,0
Patrick 5755,1398.608493,1.415880054,0.268983357,0,49.31125726,0
Patrick 6291,1398.701072,1.410014776,0.292325688,0,50.55723963,0
Patrick 6490,1398.779655,1.353434653,0.080562556,0,52.01304946,0
Patrick 7209,1399.265748,1.929535482,0.160451648,0,49.48233833,0
Patrick 5787,1399.784068,1.99065547,-0.197258454,0,51.48025729,0
Patrick 4406,1399.829758,2.998031616,0.351627333,0,50.04965869,0
Patrick 6597,1400.103108,2.733690359,0.179989483,0,50.27207672,0
Patrick 3884,1400.118547,2.379347062,0.336043299,0,49.64310397,0
Patrick 5602,1400.286466,2.069000215,0.296177103,0,50.5289084,0
Patrick 6166,1400.401139,1.646784456,-0.209096207,0,51.02614206,0
Patrick 6248,1400.472544,1.363304634,0.031863887,0,51.50339764,0
Patrick 4074,1400.567234,2.576145179,-0.215525238,0,49.04182085,0
Patrick 4532,1400.718415,2.146460375,0.078347262,0,49.01132079,0
Patrick 5032,1400.932632,2.964004423,-0.182695348,0,51.0986354,0
Patrick 4167,1400.940118,2.841995952,-0.293475797,0,52.95246682,0
Patrick 4952,1401.246968,2.298650765,-0.157883315,0,50.42460446,0
Patrick 5120,1401.401038,-2.916218451,0.039611708,0,49.51195822,0
Patrick 5227,1402.276181,2.849676689,-0.084760572,0,52.44037871,0
Patrick 6819,1402.782105,2.851967915,0.066584291,0,50.96452992,0
Patrick 6271,1402.90979,1.593629201,0.1036811,0,49.49402436,0
Patrick 5166,1403.128553,-2.819243693,-0.092461762,0,52.19082275,0
Patrick 4580,1403.147022,3.071556597,0.136939559,0,52.32890487,0
Patrick 6260,1403.34831,1.756986419,-0.064666199,0,49.897963,0
Patrick 7222,1403.599725,1.862181661,0.195321511,0,50.56859677,0
Patrick 4461,1403.967249,2.562063216,-0.10423026,0,49.36874118,0
Patrick 6096,1404.003772,1.858183385,-0.026423389,0,52.21140881,0
Patrick 5362,1404.983334,2.840087455,-0.152324716,0,49.53208996,0
Patrick 6916,1405.406341,2.573307953,-0.296492226,0,51.55115782,0
Patrick 4112,1405.406937,-2.973010304,-0.187407086,0,52.42560957,0
Patrick 3839,1406.43642,3.063698429,-0.045559941,0,52.59818683,0
Patrick 5838,1406.454351,2.288181788,-0.169406099,0,52.31354996,0
Patrick 5089,1406.561668,1.687401798,-0.13380433,0,49.67619475,0
Patrick 6081,1407.077543,2.569496575,0.324672257,0,50.91301424,0
Patrick 6582,1407.251284,1.477944778,0.363117782,0,51.24197066,0
Patrick 7685,1407.410283,2.946580463,0.089583256,0,50.4961289,0
Patrick 4806,1407.925737,3.089034704,-0.244055977,0,52.04951861,0
Patrick 6093,1407.995624,2.621738009,-0.100717371,0,49.60191365,0
Patrick 4408,1408.444318,2.141908269,0.113560132,0,49.49507111,0
Patrick 7022,1408.499978,1.827251667,-0.251229922,0,51.05856218,0
Patrick 7648,1409.345265,1.926319728,-0.29713959,0,52.33196174,0
Patrick 4037,1409.536558,1.574314937,-0.134519509,0,51.0224131,0
Patrick 4610,1409.716159,2.751142213,0.090171596,0,50.91591404,0
Patrick 6306,1410.668874,2.611823935,0.145047271,0,51.90002142,0
Patrick 6350,1410.950886,2.239100309,0.332365293,0,49.55509753,0
Patrick 4319,1411.00672,2.763065386,-0.205714945,0,51.62878512,0
Patrick 6484,1411.28607,-2.833688185,0.343873851,0,49.75625524,0
Patrick 7080,1411.412463,-2.994161064,0.040081077,0,50.95270936,0
Patrick 6001,1411.571785,2.760932583,0.328428501,0,51.67587374,0
Patrick 4592,1411.929494,1.534280326,0.12052249,0,51.21845866,0
Patrick 4357,1412.197582,2.6121571,-0.344263721,0,51.09055625,0
Patrick 5250,1412.480732,-2.865504053,-0.162841522,0,50.5796776,0
Patrick 3907,1412.829709,3.030513174,-0.3237559,0,50.46479848,0
Patrick 4573,1412.910759,-2.822052522,0.369173118,0,50.72818423,0
Patrick 7516,1413.096665,2.147360097,-0.263119392,0,50.13527322,0
Patrick 6160,1413.262968,2.595829333,0.329538973,0,51.18625295,0
Patrick 4594,1413.399388,1.317086244,0.137116014,0,52.80069496,0
Patrick 7274,1413.566362,-3.02325312,0.281728342,0,51.760313,0
Patrick 4959,1413.601915,1.429335987,0.226931562,0,49.20002716,0
Patrick 6204,1413.619408,-3.108084456,0.269141796,0,49.95582678,0
Patrick 4111,1413.943908,2.502956336,-0.293555624,0,49.4357688,0
Patrick 4676,1414.232201,2.581038837,0.034576929,0,50.81155312,0
Patrick 5453,1414.256267,-3.09980258,-0.139939355,0,52.94583415,0
Patrick 4659,1414.345361,2.206952115,0.14410246,0,52.93140769,0
Patrick 4894,1414.389176,-2.960831775,0.198726987,0,49.49941949,0
Patrick 5386,1414.422472,1.287819386,-0.077136613,0,49.00883753,0
Patrick 5934,1414.846662,1.746767757,-0.028719886,0,49.82557418,0
Patrick 4599,1415.307707,1.574138077,0.256162138,0,52.94388149,0
Patrick 6995,1416.100197,2.618771216,0.235481625,0,52.65450988,0
Patrick 4355,1416.614613,2.683525061,-0.202550677,0,50.64203051,0
Patrick 5766,1417.336995,2.269676921,0.013705491,0,49.13414814,0
Patrick 5784,1417.49272,2.100119357,0.15242248,0,51.32208262,0
Patrick 6740,1418.017417,-3.085563563,0.330647568,0,49.65389411,0
Patrick 6664,1418.696861,2.417436395,-0.244352278,0,50.17239988,0
Patrick 4349,1418.830677,2.043766079,0.14906421,0,50.83169101,0
Patrick 5069,1420.340072,1.335044544,-0.209132621,0,50.99442212,0
Patrick 6331,1420.375415,1.532182978,0.115581824,0,50.12534334,0
Patrick 5914,1420.96282,-2.798057661,0.008955415,0,50.82216887,0
Patrick 4339,1422.74176,2.740485713,-0.190558657,0,49.53729534,0
Patrick 7563,1422.790369,1.425580505,0.270868639,0,50.14856376,0
Patrick 4880,1422.877754,1.697175652,-0.027105046,0,50.72504495,0
Patrick 4318,1423.347502,2.451364256,0.350758106,0,49.71451119,0
Patrick 7188,1423.47549,1.457032261,-0.051118544,0,52.77128185,0
Patrick 4933,1423.60866,1.611437768,0.368377678,0,52.51558519,0
Patrick 6795,1423.764151,2.191521122,-0.06482587,0,49.36042086,0
Patrick 5430,1423.985932,-2.84537703,-0.230730144,0,50.2319212,0
Patrick 6074,1424.172533,2.032111307,-0.315642444,0,50.67313845,0
Patrick 7241,1424.711998,2.915191807,-0.029429737,0,51.1529536,0
Patrick 6901,1425.308514,1.461423024,-0.243306356,0,52.18668293,0
Patrick 4503,1425.640444,2.340061067,0.131521501,0,52.84500182,0
Patrick 4865,1426.113928,2.563571821,-0.309547142,0,50.92955046,0
Patrick 5160,1426.323111,1.718901577,-0.14362956,0,51.03120926,0
Patrick 6534,1427.032976,1.301443257,-0.012042667,0,51.73560362,0
Patrick 5403,1427.107743,-2.918722445,-0.121019516,0,50.93285629,0
Patrick 5397,1427.165851,2.310782694,0.004978594,0,50.78279454,0
Patrick 7568,1428.524088,2.814741704,-0.083033887,0,49.67322013,0
Patrick 5447,1428.685649,1.727371772,0.101881985,0,49.83536063,0
Patrick 7566,1428.798718,1.762809501,-0.058632704,0,50.39284225,0
Patrick 7233,1430.320454,1.792467467,-0.338142887,0,50.62557163,0
Patrick 5438,1430.372776,1.35325305,0.278993139,0,51.50187891,0
Patrick 5501,1431.242085,-2.919657707,0.361006879,0,50.25973244,0
Patrick 5965,1431.383573,1.623168659,0.191424866,0,51.38580287,0
Patrick 5181,1431.771203,1.984130467,-0.009052169,0,49.13677176,0
Patrick 5080,1432.388195,1.426894793,-0.183251283,0,52.6823158,0
Patrick 4973,1432.911011,3.104279594,-0.100590764,0,50.58240182,0
Patrick 7388,1433.250783,1.386012162,-0.015591016,0,49.70024286,0
Patrick 6966,1433.360321,2.001913082,-0.340320692,0,51.88582746,0
Patrick 7673,1433.445193,2.770872877,0.099129972,0,51.11239435,0
Patrick 7641,1433.498633,1.76743308,0.182464494,0,52.98928099,0
Patrick 5765,1434.521166,2.567274498,0.237922808,0,50.22007922,0
Patrick 6020,1434.693509,2.636255769,0.011105413,0,52.40346301,0
Patrick 6118,1434.696977,2.042419123,0.337037342,0,52.79491744,0
Patrick 7043,1435.594934,1.687062198,0.009451571,0,51.83987121,0
Patrick 5209,1435.618046,2.651979925,-0.240287322,0,51.7030062,0
Patrick 6980,1435.631424,1.503591224,-0.314778761,0,49.55352626,0
Patrick 5561,1435.867403,2.182870608,-0.147358991,0,50.0907701,0
Patrick 4011,1435.936109,2.03068043,0.319600481,0,52.87666038,0
Patrick 4993,1436.576667,3.025461278,0.068806344,0,51.70054121,0
Patrick 4863,1437.204161,1.555475792,0.316716685,0,50.34352104,0
Patrick 5516,1437.324418,2.637571594,-0.064428159,0,49.30135746,0
Patrick 6551,1437.384682,-2.894762957,-0.30986775,0,51.31514066,0
Patrick 4995,1437.405246,1.878148121,0.190893134,0,50.86243771,0
Patrick 6270,1438.255358,2.67972675,-0.339395454,0,49.03492891,0
Patrick 5676,1438.380163,1.769568267,0.277164451,0,50.80963457,0
Patrick 7667,1439.845704,2.141508599,0.145565722,0,49.9384772,0
Patrick 5434,1441.229389,1.736628425,0.043714111,0,50.56247214,0
Patrick 3877,1441.645014,2.945463029,0.119274344,0,49.15705586,0
Patrick 5870,1441.839536,1.661511649,0.223666644,0,50.29191436,0
Patrick 7159,1441.940668,2.747499449,0.278107173,0,52.14078025,0
Patrick 7302,1441.943339,1.492756859,-0.310230749,0,49.37152281,0
Patrick 6562,1442.163669,2.002034086,-0.077509387,0,52.32226889,0
Patrick 5033,1443.580223,2.083830439,-0.207805364,0,51.47524181,0
Patrick 4813,1444.34382,1.467248353,0.342189439,0,52.41700159,0
Patrick 5980,1445.545582,1.663844048,-0.329230827,0,49.45574568,0
Patrick 5731,1445.656293,-3.00884076,0.265817786,0,50.03836771,0
Patrick 5334,1445.935373,2.523633787,-0.326236134,0,49.03798478,0
Patrick 5892,1445.952713,1.800393576,-0.136113244,0,50.39547502,0
Patrick 7355,1446.010715,2.17030203,-0.145448533,0,50.78558851,0
Patrick 4095,1447.610598,-3.072942535,-0.292683104,0,51.35651581,0
Patrick 6198,1448.785957,2.532965106,-0.123620669,0,50.01565986,0
Patrick 5569,1449.694967,2.490027366,-0.097174054,0,49.57826165,0
Patrick 6882,1450.133878,2.695597266,-0.307166651,0,49.22156445,0
Patrick 4058,1450.237462,2.854611607,0.261239885,0,50.18988497,0
Patrick 7550,1450.304376,1.722556835,0.011274867,0,52.81303405,0
Patrick 4510,1450.3245,1.796895604,-0.073314383,0,49.11905415,0
Patrick 4811,1451.055352,2.438684577,-0.205444796,0,50.35269188,0
Patrick 5047,1451.272597,1.367438642,-0.251486849,0,52.59404867,0
Patrick 4261,1451.728317,2.176903136,0.239421594,0,51.78293962,0
Patrick 4541,1451.935929,-3.084042316,0.362904087,0,49.31509389,0
Patrick 5242,1452.149187,2.343604627,0.194286341,0,49.75352065,0
Patrick 7179,1452.915247,2.521259101,0.010048083,0,52.18152427,0
Patrick 7148,1453.235176,1.983596976,0.189290086,0,50.89110471,0
Patrick 4830,1453.690436,2.397256059,0.163791251,0,49.51640817,0
Patrick 5567,1453.89311,3.13897864,0.144885215,0,51.38801657,0
Patrick 6491,1453.918972,-2.799341463,0.052039558,0,49.66679618,0
Patrick 6858,1453.932604,2.995522869,0.354120854,0,52.8576624,0
Patrick 4632,1453.995356,1.36608308,0.322665932,0,52.62636432,0
Patrick 5663,1454.23209,3.090120374,0.169885348,0,51.14484005,0
Patrick 4125,1454.880647,3.045756716,0.193890506,0,52.27639055,0
Patrick 6225,1456.506354,2.826786004,0.312110049,0,51.89435445,0
Patrick 4460,1457.189219,2.569575518,-0.248024734,0,50.34708667,0
Patrick 5415,1457.412008,2.918746242,-0.244048843,0,52.2496023,0
Patrick 5984,1458.007203,2.322609293,-0.117419246,0,52.94452904,0
Patrick 5570,1458.195308,1.487926548,-0.181108601,0,52.86107662,0
Patrick 7620,1459.160765,1.76092628,0.185684357,0,52.1556906,0
Patrick 7121,1460.375762,2.161377406,-0.174056908,0,50.35108222,0
Patrick 5015,1460.721586,2.792133186,-0.125454913,0,52.29908292,0
Patrick 4570,1461.208779,1.651950734,-0.148026626,0,50.62788897,0
Patrick 7635,1461.552895,2.772879652,0.104678628,0,51.90336705,0
Patrick 3859,1462.052713,2.00794019,0.096117916,0,50.36174087,0
Patrick 6494,1462.160147,1.711640974,0.3441881,0,50.23731104,0
Patrick 4950,1462.445005,1.848991838,-0.311276983,0,51.2817517,0
Patrick 5405,1462.859407,2.420721474,0.201705685,0,51.36415401,0
Patrick 7176,1462.951045,2.050044435,-0.127443255,0,52.39393988,0
Patrick 4800,1463.112982,-3.015599211,0.010396708,0,52.16382993,0
Patrick 6075,1463.620489,-3.048726586,0.262985293,0,50.13266699,0
Patrick 6654,1464.454443,2.591219902,0.274696667,0,50.01189475,0
Patrick 5039,1464.5465,-3.043981757,0.241942228,0,51.17169928,0
Patrick 7577,1464.62462,2.231514023,-0.098517871,0,52.17130786,0
Patrick 6430,1464.896166,-2.853591411,0.296479928,0,49.47586199,0
Patrick 7170,1465.040938,2.626775901,0.354440803,0,52.89029113,0
Patrick 4243,1465.392758,1.466111562,0.273673279,0,51.45327357,0
Patrick 5369,1466.039456,1.648491094,-0.192774879,0,51.55825705,0
Patrick 4427,1466.825456,-3.121333857,0.132890822,0,50.27436653,0
Patrick 4938,1467.00948,2.706312826,0.005218724,0,52.34211632,0
Patrick 4797,1467.284985,2.799645544,-0.084109796,0,50.20833506,0
Patrick 4012,1467.807232,2.962538924,-0.271165302,0,50.98727177,0
Patrick 7116,1468.114159,1.69984921,-0.116710044,0,51.07293846,0
Patrick 7542,1469.299917,1.700966735,0.211990719,0,52.95098664,0
Patrick 5526,1469.881009,2.245623974,-0.083860171,0,51.98475972,0
Patrick 4137,1470.080149,2.76564552,0.219033053,0,51.35081385,0
Patrick 5550,1470.608806,1.431336212,-0.19809571,0,52.74341934,0
Patrick 3999,1471.267205,2.368632215,0.086691551,0,52.2441881,0
Patrick 7230,1472.038009,3.09206079,0.292329764,0,50.26524054,0
Patrick 7370,1472.268516,2.732703678,-0.044856017,0,51.74099323,0
Patrick 6846,1472.415397,2.972025724,-0.268051608,0,51.68048458,0
Patrick 5723,1472.790405,2.707933974,0.114270881,0,51.7020594,0
Patrick 7132,1473.40517,2.380584334,-0.161551091,0,49.31635029,0
Patrick 5908,1474.233964,2.267847449,-0.066498783,0,52.99393465,0
Patrick 5690,1474.759385,2.214324094,0.244606389,0,52.28134607,0
Patrick 6590,1474.830921,-2.995406079,0.330420941,0,51.45810042,0
Patrick 5437,1475.432413,1.281554233,-0.035727082,0,49.12207809,0
Patrick 7025,1475.650663,-2.869068783,0.200462434,0,49.31555504,0
Patrick 6871,1475.923493,2.640055114,-0.227314686,0,49.4017102,0
Patrick 4411,1476.534143,1.435592726,-0.152693141,0,51.39423589,0
Patrick 6833,1476.677548,2.154203504,-0.03534647,0,49.37278599,0
Patrick 3993,1477.455957,3.016614981,0.109732399,0,51.63483182,0
Patrick 6424,1477.92234,-2.938816771,0.300907311,0,51.33301451,0
Patrick 7307,1478.017782,-2.893952283,-0.284532046,0,52.04549952,0
Patrick 5522,1478.612534,1.886372412,-0.235782288,0,52.54275826,0
Patrick 6482,1479.525869,3.044327035,-0.32806681,0,51.1212983,0
Patrick 6000,1479.951724,1.521805113,-0.318744352,0,49.93729615,0
Patrick 3942,1480.434435,3.009990821,0.325656651,0,49.20667346,0
Patrick 5141,1481.129622,1.738124194,0.26869235,0,51.68580107,0
Patrick 6817,1481.150716,-3.059868033,0.186891354,0,51.89615795,0
Patrick 6864,1481.239045,2.806713882,-0.24660429,0,51.05795797,0
Patrick 4942,1481.328266,3.12726687,-0.208520863,0,49.9473249,0
Patrick 5976,1481.629761,2.141576025,-0.174177245,0,51.36068482,0
Patrick 5248,1482.147559,2.183870862,-0.120868266,0,51.48378903,0
Patrick 5940,1482.428525,1.982450154,0.017077743,0,51.77319952,0
Patrick 7471,1482.573986,2.527283989,-0.173084288,0,51.44415781,0
Patrick 5226,1482.60762,1.268543295,0.342940632,0,52.20058967,0
Patrick 4290,1483.643906,1.893730179,0.021207699,0,52.45124683,0
Patrick 6682,1483.8621,2.403618635,0.242574128,0,52.00750333,0
Patrick 5907,1485.283606,2.082074789,0.221543242,0,51.14545223,0
Patrick 6362,1485.347068,2.902547627,-0.004592924,0,49.47747353,0
Patrick 6987,1485.414066,-2.908909929,-0.087712186,0,49.83581523,0
Patrick 4008,1485.687592,2.985174028,0.183859313,0,51.54941475,0
Patrick 7276,1485.76209,2.313479199,-0.318394053,0,49.9981649,0
Patrick 5733,1485.814586,3.104546564,0.196543967,0,49.07673755,0
Patrick 5730,1486.415044,2.943001083,0.043543759,0,49.97136568,0
Patrick 4014,1487.903327,2.664267875,0.344896759,0,49.20700075,0
Patrick 5714,1488.311682,2.625300132,0.279731595,0,49.58858903,0
Patrick 5310,1489.355346,2.467006827,-0.011888319,0,51.35038987,0
Patrick 6432,1489.407113,2.093379831,-0.254474273,0,52.37434012,0
Patrick 4792,1489.609448,1.831022238,-0.093765713,0,51.83536422,0
Patrick 5122,1489.817515,1.32465253,-0.292880115,0,51.5544458,0
Patrick 6090,1490.295492,-3.053971226,-0.204303316,0,50.13701439,0
Patrick 4195,1491.476097,3.065883616,-0.234602737,0,49.8724895,0
Patrick 5912,1491.945616,2.952452779,-0.12975786,0,50.01466443,0
Patrick 6414,1492.419452,1.983073417,0.092290455,0,49.80624859,0
Patrick 4530,1492.527331,1.94323955,-0.176211102,0,52.38297643,0
Patrick 5307,1492.943156,1.887643621,-0.072131775,0,51.83629684,0
Patrick 4984,1493.232942,2.812561016,-0.206184364,0,51.13457006,0
Patrick 5779,1493.81286,2.92420881,-0.245106673,0,51.83778024,0
Patrick 5374,1494.611448,1.740927548,0.296787363,0,50.59302296,0
Patrick 7402,1494.994368,1.338060978,-0.25914209,0,49.03621,0
Patrick 5816,1495.161523,2.615286569,-0.184178056,0,51.46152411,0
Patrick 5363,1495.191312,2.622202131,-0.218199654,0,51.81518156,0
Patrick 5673,1495.207512,-2.928580851,-0.218421797,0,50.98167633,0
Patrick 4351,1495.809336,-2.824536757,0.202230599,0,51.94327028,0
Patrick 6539,1495.869109,1.385519961,-0.292336302,0,49.64330798,0
Patrick 7026,1495.884498,1.840773278,-0.212689345,0,49.2137244,0
Patrick 4685,1496.639151,2.326785095,0.26701381,0,50.04116845,0
Patrick 5746,1497.445178,1.394731257,0.249500206,0,49.60307408,0
Patrick 4624,1497.746512,2.033886079,0.158535942,0,50.5984467,0
Patrick 6586,1497.750263,1.930152759,-0.188755267,0,49.13329275,0
Patrick 6739,1497.794249,2.007647217,0.287442684,0,50.24427329,0
Patrick 5215,1497.815155,1.424326201,-0.311527742,0,49.13259904,0
Patrick 5774,1497.946168,3.047101387,0.21795888,0,50.91959796,0
Patrick 6213,1497.947432,3.101483523,0.267662309,0,52.24021054,0
Patrick 4102,1498.431414,1.539909456,-0.314453601,0,50.41900699,0
Patrick 4686,1498.717533,2.759034971,-6.90E-05,0,52.53577601,0
Patrick 5713,1499.837715,1.645524672,0.345511798,0,49.17937253,0
Patrick 7617,1499.926384,2.416395002,0.177877981,0,51.93569426,0
Patrick 5989,1500.301021,1.454379915,-0.285035029,0,50.77944024,0
Patrick 6709,1500.61067,1.76809284,-0.19634987,0,50.15002305,0
Patrick 6102,1500.621434,2.612028946,0.080775831,0,49.39738236,0
Patrick 4936,1501.020553,1.880573565,-0.102598476,0,49.39961698,0
Patrick 3985,1501.807181,2.974638421,0.122375659,0,50.48203224,0
Patrick 6633,1501.807266,1.292567233,-0.284615791,0,49.85470013,0
Patrick 5952,1502.133573,2.601133125,0.204636964,0,52.28790248,0
Patrick 7499,1502.486477,2.06489638,0.093040765,0,50.0816559,0
Patrick 3847,1502.804474,2.838191929,-0.043877341,0,51.65831315,0
Patrick 5824,1503.869377,-3.135208567,0.25589043,0,52.03005782,0
Patrick 5012,1503.882493,2.680760903,0.113815048,0,51.84316976,0
Patrick 6647,1504.069814,2.70069601,-0.115947107,0,51.76736789,0
Patrick 6008,1504.379601,-3.127907134,-0.148290094,0,49.98309697,0
Patrick 6351,1504.419358,-2.963085152,-0.043248345,0,49.89981726,0
Patrick 6088,1504.460954,2.117587088,-0.095123989,0,49.73843647,0
Patrick 3918,1504.509947,1.858727834,0.206324386,0,52.5054845,0
Patrick 4147,1504.545071,2.461188224,-0.095521841,0,50.09513508,0
Patrick 4039,1504.632946,1.311283814,-0.144308728,0,52.56160219,0
Patrick 6165,1504.635455,1.863130607,0.241666818,0,51.48436788,0
Patrick 6345,1505.768071,1.706491521,-0.274874112,0,50.31484825,0
Patrick 7212,1505.979892,2.677765645,0.093947795,0,52.03855089,0
Patrick 5648,1506.077669,1.848556167,-5.51E-05,0,49.33656009,0
Patrick 5082,1506.252564,2.39613309,0.06850635,0,49.61024007,0
Patrick 5761,1506.350997,2.332779826,-0.171132063,0,52.55293564,0
Patrick 7260,1506.628482,2.11268852,-0.260369841,0,50.31366735,0
Patrick 7073,1506.820705,2.890293551,0.267345271,0,50.08614841,0
Patrick 3988,1507.165857,2.981263058,-0.014202934,0,50.48401351,0
Patrick 4835,1507.788524,2.90139821,0.084155934,0,50.90758685,0
Patrick 7352,1507.991434,1.374549719,0.318779275,0,49.23365692,0
Patrick 6143,1508.420684,2.979927607,-0.22213581,0,52.82882253,0
Patrick 6757,1509.268791,-2.991448024,-0.059164727,0,50.38017773,0
Patrick 7293,1509.443391,2.620812754,0.003574432,0,51.83560435,0
Patrick 4133,1509.514615,-2.830805533,-0.243986294,0,50.90267362,0
Patrick 6565,1509.91622,-2.907547273,0.051561085,0,51.46313399,0
Patrick 4090,1510.393018,2.99310901,0.105615291,0,50.79768349,0
Patrick 7337,1510.624855,-2.952379939,-0.056098549,0,52.29317658,0
Patrick 4295,1511.043341,2.596409943,0.256493704,0,49.65103334,0
Patrick 3950,1511.662133,2.743203321,0.24049479,0,49.96365724,0
Patrick 7136,1512.610947,1.291451311,-0.057279831,0,50.08491146,0
Patrick 5776,1512.642387,2.149441762,0.133184534,0,49.20779027,0
Patrick 4881,1512.771271,2.638006171,-0.019775534,0,49.34693117,0
Patrick 5771,1513.805034,2.002649886,0.343017165,0,51.20938263,0
Patrick 4262,1513.831676,-2.844160293,0.053748134,0,52.81535546,0
Patrick 4824,1514.020577,2.049497276,0.273910667,0,51.58365204,0
Patrick 7054,1514.705042,-2.915310182,-0.008067999,0,50.10859424,0
Patrick 4958,1515.043749,2.487983853,0.142009158,0,52.21626841,0
Patrick 6097,1515.122053,-2.843381391,0.027631275,0,51.53634367,0
Patrick 4656,1515.250362,1.943701547,0.076134817,0,49.12052715,0
Patrick 7018,1515.600993,2.317357663,0.323728922,0,49.30278666,0
Patrick 5240,1516.024044,2.589037369,-0.044536752,0,49.85190635,0
Patrick 5031,1516.300041,2.19273652,0.311316588,0,49.94620345,0
Patrick 6226,1516.320403,2.703820868,-0.220248355,0,50.01236327,0
Patrick 5717,1516.370744,1.836995986,0.170163893,0,50.7823554,0
Patrick 6201,1516.783966,2.888387353,-0.287752177,0,50.51535207,0
Patrick 5477,1517.790048,-2.954590296,0.04434125,0,50.79242644,0
Patrick 6719,1518.092817,2.839557065,-0.139800002,0,50.0681517,0
Patrick 5681,1518.238809,2.719740671,-0.031302406,0,52.13046776,0
Patrick 5174,1518.277277,2.530216473,0.038624651,0,52.10117746,0
Patrick 4557,1518.361019,2.518540047,0.216523404,0,52.42918085,0
Patrick 6724,1518.409275,-3.072292137,0.281123373,0,50.46150503,0
Patrick 6251,1518.417265,2.438968351,0.203497712,0,51.52383794,0
Patrick 6200,1518.818359,2.486866877,0.037766289,0,49.91201643,0
Patrick 4209,1519.81161,2.382095609,-0.298059076,0,49.67337069,0
Patrick 6171,1520.172476,2.402455434,0.059172774,0,52.51422493,0
Patrick 4066,1520.573127,2.806459189,-0.21410785,0,50.6275291,0
Patrick 6364,1520.589731,2.047555516,0.022906772,0,52.25979248,0
Patrick 7144,1520.685353,-2.991796379,-0.138463955,0,50.70369812,0
Patrick 4413,1520.975611,2.500950863,0.16646021,0,51.87062861,0
Patrick 4117,1521.05961,1.369053232,0.286097684,0,51.66158875,0
Patrick 5446,1521.142666,2.483500684,-0.002494483,0,52.01914826,0
Patrick 6287,1521.33316,-2.991511759,0.21154546,0,51.68070989,0
Patrick 4774,1521.336739,2.882882812,0.270861927,0,50.16355681,0
Patrick 6137,1521.381832,2.498098193,0.208883322,0,52.99442821,0
Patrick 3990,1521.387048,2.485822371,-0.282948586,0,49.93608152,0
Patrick 7421,1522.502741,2.382842334,-0.066261926,0,49.49884157,0
Patrick 6919,1522.572784,2.874052112,0.008726597,0,52.80966175,0
Patrick 6895,1523.347364,3.055105433,0.333168632,0,50.71217556,0
Patrick 7291,1523.733945,2.603121767,0.029042564,0,49.01543732,0
Patrick 6856,1524.849536,-3.003548922,-0.133272257,0,51.30552737,0
Patrick 5168,1525.364919,-3.073468701,0.110983745,0,51.33960229,0
Patrick 7684,1526.569186,2.352643062,-0.234942774,0,50.70499158,0
Patrick 3929,1527.358191,2.996243499,-0.009389121,0,51.10932142,0
Patrick 6354,1527.788573,2.944157661,-0.15825455,0,49.49687094,0
Patrick 3949,1528.732446,2.935724027,0.203971988,0,52.94678099,0
Patrick 6048,1529.10005,-2.878149183,0.236906999,0,51.87521691,0
Patrick 5647,1529.323978,2.794984467,0.30076489,0,51.68517938,0
Patrick 6057,1529.361317,2.473881326,-0.203748296,0,52.35543373,0
Patrick 6804,1529.509644,3.139238684,-0.15657177,0,50.40601955,0
Patrick 5729,1529.763507,2.91989845,-0.169948222,0,50.3217357,0
Patrick 7071,1530.405886,2.336199349,-0.054429632,0,52.71818365,0
Patrick 4859,1530.412589,2.725449135,0.344010084,0,49.92784839,0
Patrick 5128,1530.704135,2.725148498,-0.008659875,0,49.5831697,0
Patrick 5231,1531.221782,2.659047361,-0.120835525,0,49.7568233,0
Patrick 7254,1531.520074,3.128598029,0.305321604,0,49.94894831,0
Patrick 6409,1532.374744,1.988572308,0.179977204,0,52.67348263,0
Patrick 4910,1532.527414,2.820026855,-0.128212574,0,52.37022565,0
